,N,AS,MR,MS,MVP
N,94.0,0.0,1.5,1.5,3.0
AS,0.0,95.5,1.0,1.0,2.5
MR,4.0,10.0,78.5,5.0,2.5
MS,1.0,1.0,1.0,92.0,5.0
MVP,3.5000000000000004,3.0,1.5,3.0,89.0
