,N,AS,MR,MS,MVP
N,97.5,0.0,1.0,0.0,1.5
AS,0.0,96.0,2.5,0.5,1.0
MR,3.0,4.0,89.5,2.0,1.5
MS,0.0,0.5,1.0,94.0,4.5
MVP,4.0,1.5,3.0,3.0,88.5
