,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,33,4,3,0
real_MR,0,3,35,0,2
real_MS,3,2,3,30,2
real_MVP,1,2,1,3,33
