epoca,loss_train,loss_val
1,1.5078598323621248,1.3094871044158936
2,1.2574675067474967,1.06645929813385
3,1.0025684253165597,1.0127015113830566
4,0.8994534094082681,0.8325592279434204
5,0.8215259870416239,0.7681567668914795
6,0.7605162521726206,0.6752145290374756
7,0.6866989731788635,0.6486532688140869
8,0.6163476944753998,0.6746061444282532
9,0.5643390930796924,0.6583794355392456
10,0.5918523982951516,0.6349060535430908
11,0.5431321851517025,0.6206369996070862
12,0.5295615639341505,0.5410709977149963
13,0.5142720514222195,0.5356324315071106
14,0.43813217235238927,0.5082502365112305
15,0.4516192306029169,0.5491718053817749
16,0.37915092275330897,0.5910876989364624
17,0.39203918176262004,0.5113528370857239
18,0.40292971208691597,0.5348559617996216
19,0.3510623791892278,0.5314199328422546
20,0.3092606898985411,0.49311724305152893
21,0.2366558185925609,0.6360700726509094
22,0.3175137618458585,0.5323314666748047
23,0.2857150074682738,0.6574666500091553
24,0.2417485029191563,0.5419641733169556
25,0.22328692022711039,0.6084774136543274
26,0.2572129367801704,0.6500182151794434
27,0.2586307327606176,0.5699522495269775
28,0.1884957936739451,0.5798135995864868
29,0.2031130136823968,0.5846109986305237
30,0.1817943115571612,0.5634575486183167
