distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
9-7-3,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8581056005398111,0.90625,200
9-7-3,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662500000000002,0.8655420387127706,0.915625,200
9-7-3,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,165,765,35,35,0.9299999999999999,0.825,0.95625,0.8340502699055332,0.890625,200
9-7-3,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8593885506385506,0.90625,200
9-7-3,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8565634674922601,0.89375,200
9-7-3,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.7247828781583031,0.803125,200
9-7-3,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6984246690129043,0.790625,200
9-7-3,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.9149999999999998,0.6925910221619176,0.7875,200
9-7-3,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.69792663476874,0.803125,200
9-7-3,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,134,734,66,66,0.868,0.67,0.9174999999999999,0.7150192607513695,0.79375,200
9-7-3,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9005507329640834,0.9375,200
9-7-3,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.8862676832509951,0.928125,200
9-7-3,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8893937498815546,0.93125,200
9-7-3,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8758959115140266,0.921875,200
9-7-3,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.9812500000000002,0.9318200846772274,0.953125,200
9-7-3,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.8037543625969137,0.86875,200
9-7-3,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9425000000000001,0.7861281431933606,0.85625,200
9-7-3,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7638056168277927,0.84375,200
9-7-3,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,151,751,49,49,0.9020000000000001,0.755,0.9387500000000001,0.7598504023204897,0.846875,200
9-7-3,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.9412499999999999,0.7801549711466456,0.853125,200
9-7-3,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9614244599556716,0.975,200
9-7-3,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,181,781,19,19,0.962,0.9049999999999999,0.97625,0.9076173613258014,0.940625,200
9-7-3,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,189,789,11,11,0.978,0.9450000000000001,0.9862499999999998,0.9478671595376401,0.965625,200
9-7-3,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9825000000000002,0.934943020677564,0.95625,200
9-7-3,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,193,793,7,7,0.986,0.9649999999999999,0.99125,0.9662541421619846,0.978125,200
9-7-3,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8728991596638656,0.915625,200
9-7-3,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8821444985752367,0.91875,200
9-7-3,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.8200000000000001,0.9550000000000001,0.8299935746412508,0.8875,200
9-7-3,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8537470862470862,0.90625,200
9-7-3,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.868890580359615,0.9125,200
