,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,31,1,8,0,0
real_AS,0,27,12,0,1
real_MR,0,1,39,0,0
real_MS,0,0,10,27,3
real_MVP,2,2,7,1,28
