,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,0,3,3
real_AS,0,34,3,1,2
real_MR,1,3,31,4,1
real_MS,1,3,1,32,3
real_MVP,1,4,2,4,29
