,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,35,3,1,1
real_MR,0,2,33,4,1
real_MS,1,2,1,33,3
real_MVP,3,2,4,2,29
