indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,8-11-14,3,0.17572846124562744,14x212,0.023076800018316135,8,0.06867954069028494,0.3863470079572137,11,0.11571159113639913,0.19443924924116,14,0.07006219802912293,0.12592860771061642
1,8-11-14,3,0.15921991751366935,14x212,0.02405959999305196,8,0.07401385016259768,0.4108736892591097,11,0.08303905299158712,0.1928010670724523,14,0.059542944104997705,0.11638895614643077
2,8-11-14,3,0.1674147921949116,14x212,0.026763000001665205,8,0.07508238169729366,0.3363582255488888,11,0.0683347611333068,0.1519823245383624,14,0.07049155801122384,0.09498404707058962
3,8-11-14,3,0.18854043279813065,14x212,0.02320049999980256,8,0.07777835992524645,0.3141512654026875,11,0.07433068032433084,0.16648404832887137,14,0.1321378591427885,0.08843553337954388
4,8-11-14,3,0.17535443765599731,14x212,0.024470799980917946,8,0.0735635834955929,0.3155136667744441,11,0.1190645405720181,0.14851195273840107,14,0.054651416899739305,0.10258334440498425
5,8-11-14,3,0.16093030282743026,14x212,0.023721199977444485,8,0.07235180377259791,0.3443095046869515,11,0.058672824526019074,0.1458625442478392,14,0.061687633777879364,0.09746224447260016
6,8-11-14,3,0.18172180716699626,14x212,0.028492999990703538,8,0.07203602860686986,0.3839278001014825,11,0.1324114773794536,0.15533608837073748,14,0.05768031250109252,0.10920209483578149
7,8-11-14,3,0.17335915528155543,14x212,0.0304615999921225,8,0.07689901754865619,0.37838661317771677,11,0.09068905834519396,0.17717932964023025,14,0.06340158893627472,0.12268808507596356
8,8-11-14,3,0.17238056070966,14x212,0.027329000004101545,8,0.0585736871917826,0.33673683159272466,11,0.05537225932037561,0.18648954785614766,14,0.15420162118392952,0.12686070978971556
9,8-11-14,3,0.17112207916016967,14x212,0.028421099996194243,8,0.06651334209936297,0.36541410737452146,11,0.06753152477037622,0.2006313431895194,14,0.0848840353143079,0.12336212614211758
10,8-11-14,3,0.19880377296701557,14x212,0.02528349999920465,8,0.07314317719576546,0.39400552337083583,11,0.14630639252514047,0.16877299734303022,14,0.1201156366974833,0.11862829433445643
11,8-11-14,3,0.17302433109490786,14x212,0.023537400003988296,8,0.08524725232087053,0.30724815871294275,11,0.1117502558902984,0.15204333067118567,14,0.05382686030195632,0.12731247440017265
12,8-11-14,3,0.18520151670286678,14x212,0.025399600010132417,8,0.07385759047930798,0.35227016149390206,11,0.09619537537762389,0.17094322983211305,14,0.09882433854543776,0.08845240849879113
13,8-11-14,3,0.1629275748923142,14x212,0.022691899997880682,8,0.06939474854317124,0.4129031039943759,11,0.11175546888326805,0.16949840522363496,14,0.07674231873877259,0.1108691360188243
14,8-11-14,3,0.1788197634847613,14x212,0.025127399974735454,8,0.07823118715754634,0.37454718175916557,11,0.09846405324857148,0.14538835048056817,14,0.12845605626995635,0.10054581572873574
15,8-11-14,3,0.18296149008470297,14x212,0.027362799999536946,8,0.08068939657039208,0.3019905341657572,11,0.14043039692934986,0.1702177139198668,14,0.05590839506779699,0.11748987107484468
16,8-11-14,3,0.16279258269577282,14x212,0.028962100011995062,8,0.06430447074474419,0.3510989547412406,11,0.08603185171645304,0.17643735011932818,14,0.06980341426693554,0.11230058482510322
17,8-11-14,3,0.18828257506206014,14x212,0.02826910000294447,8,0.07355850578775104,0.3591032637802825,11,0.11523881791788715,0.20380732348607283,14,0.13781211827588408,0.12619632976740203
18,8-11-14,3,0.19956437213247866,14x212,0.024696200009202585,8,0.07611953335418274,0.31032693908697434,11,0.13049575267288005,0.1700736128128989,14,0.13261518245284182,0.1174278764668115
19,8-11-14,3,0.20782364968514833,14x212,0.026958600006764755,8,0.09372601621492498,0.360796165843536,11,0.09114238932821168,0.2048598475283598,14,0.14383058914929903,0.10478997930293896
20,8-11-14,3,0.18307172472679392,14x212,0.03288110002176836,8,0.07641270780804764,0.3445414952176503,11,0.08135405126310546,0.1517781967591095,14,0.09488139516516002,0.08728800807225484
21,8-11-14,3,0.17534357489001243,14x212,0.034157499991124496,8,0.07888870286738547,0.40083033400151574,11,0.10026403773171924,0.14711348209568426,14,0.08036013010841069,0.09461490420876675
22,8-11-14,3,0.18506076907284372,14x212,0.04511899998760782,8,0.09595084710676863,0.3276764202031825,11,0.10660769752543821,0.14618888278991887,14,0.09185913749144202,0.09948536882346411
23,8-11-14,3,0.17567511302829386,14x212,0.025709499983349815,8,0.08392927718077817,0.3602148124380961,11,0.06444380712246674,0.16409804217020008,14,0.09235230479219467,0.11743581607291505
24,8-11-14,3,0.18726980486047884,14x212,0.038490100007038563,8,0.08351883256833614,0.3574608685619938,11,0.06131988510084925,0.1876218191571146,14,0.12286687479048619,0.10732074180700354
25,8-11-14,3,0.20280790306624866,14x212,0.03666539999539964,8,0.08273545697902918,0.36369989895155336,11,0.09998744707904261,0.1392603233757742,14,0.15493148176655458,0.12336492021516247
26,8-11-14,3,0.1729282261080337,14x212,0.02497520000906661,8,0.07477021040645893,0.25637482445676774,11,0.06684098489560948,0.13417356545650072,14,0.0821791508962334,0.09204578583895438
27,8-11-14,3,0.17165792100404412,14x212,0.025290499994298443,8,0.07144455040240687,0.33731754888915244,11,0.06864725974750271,0.1724686504938933,14,0.09899973682166652,0.10681887038287041
28,8-11-14,3,0.19468290387695805,14x212,0.025429600005736575,8,0.07808577964070149,0.2911646370253057,11,0.10084133149710234,0.1451792545271081,14,0.11044045358525628,0.09914645249596551
29,8-11-14,3,0.15655503455403982,14x212,0.028114200016716495,8,0.07134928809960507,0.26944249897608596,11,0.05770637079424402,0.1456562186240185,14,0.053683362173461036,0.09650475367780731
30,8-11-14,3,0.1673782978112572,14x212,0.025862399983452633,8,0.0626871388217657,0.3754558073970153,11,0.11118774446597575,0.18658729783156042,14,0.07750561158400678,0.13925733335607998
31,8-11-14,3,0.19271349080888014,14x212,0.02432649998809211,8,0.08238119705692905,0.3076052259417744,11,0.0611072892654679,0.18549105980446554,14,0.15045355366047158,0.11437759947242755
32,8-11-14,3,0.17028799667925962,14x212,0.02337820001412183,8,0.07397735689506608,0.3721426043037686,11,0.11786119601728799,0.1761683298690638,14,0.05187406818633244,0.14123637034091852
33,8-11-14,3,0.16185660122008147,14x212,0.025922499975422397,8,0.07230556540115507,0.3231001908914349,11,0.07418599867586807,0.15013100381369163,14,0.06331034228571629,0.09122867967036412
34,8-11-14,3,0.165426190513804,14x212,0.02508380002109334,8,0.07151184945104291,0.26729086760453846,11,0.05250187224285286,0.16133837980832746,14,0.06201784067873398,0.11799150695040156
35,8-11-14,3,0.18183648440766725,14x212,0.02624680000008084,8,0.06453822330069055,0.28572306275076054,11,0.08572777815690243,0.1439960166036161,14,0.09050582438991378,0.0937461462750827
36,8-11-14,3,0.1570468147974592,14x212,0.027991700015263632,8,0.05499968403152013,0.322311557995291,11,0.07205127513855628,0.15170384427560077,14,0.06649117712800223,0.10279010568905092
37,8-11-14,3,0.1775625145428967,14x212,0.03493449999950826,8,0.060866672170644,0.35592770472255536,11,0.11381140400012585,0.17275117246397304,14,0.07871148995324237,0.09200023344621927
38,8-11-14,3,0.15553444413692738,14x212,0.02678159999777563,8,0.05065223207088394,0.4115890238123959,11,0.09302052653398642,0.15694099389882482,14,0.056812880600564,0.09939860363019044
39,8-11-14,3,0.20467660835281548,14x212,0.023979500023415312,8,0.045408125391716625,0.3604211914891953,11,0.07036611957342284,0.15868111736186186,14,0.1282688304679843,0.08545165705435963
40,8-11-14,3,0.1921259032240764,14x212,0.026540799997746944,8,0.07522968416998795,0.39715678912906954,11,0.09084570216781356,0.13527232554645632,14,0.14235588814505712,0.08431494380154357
41,8-11-14,3,0.1908134328122173,14x212,0.026399700000183657,8,0.060964621972644954,0.41043100793032167,11,0.10071921335047887,0.15517366400295013,14,0.11545590484213472,0.0988093993601178
42,8-11-14,3,0.15887051985738276,14x212,0.0325629000144545,8,0.07058773595812537,0.36101717595307253,11,0.06117920106149166,0.15117403334496377,14,0.06274740980526547,0.08456030319118392
43,8-11-14,3,0.17113814109582237,14x212,0.020798200013814494,8,0.062129149889958345,0.3282572948306867,11,0.07171359108564804,0.14540077665043175,14,0.0809146100864614,0.09691740432581372
44,8-11-14,3,0.17297784579355774,14x212,0.022492999996757135,8,0.07396944733952704,0.36992097001209895,11,0.14355527421617703,0.15684311535032566,14,0.061255305130378475,0.12498827028693149
45,8-11-14,3,0.16342876285957453,14x212,0.021999500022502616,8,0.07317739270298765,0.32120842572406316,11,0.07858672558353427,0.14914227615401493,14,0.06285156682205427,0.10142748529288949
46,8-11-14,3,0.1596268282281331,14x212,0.028576500015333295,8,0.06889035742847369,0.3419359944107433,11,0.09255665628345033,0.14700893533080062,14,0.08563676622180534,0.08438908640444912
47,8-11-14,3,0.16682727695432267,14x212,0.032428800011985004,8,0.061620877746950006,0.3783979343428535,11,0.1024644056048428,0.18294890406187642,14,0.07844101054137875,0.14064868548000614
48,8-11-14,3,0.16419961265548297,14x212,0.029950299998745322,8,0.05707966150241041,0.37119520262533295,11,0.08475613866448116,0.15400755985536982,14,0.06078245519791214,0.12055751926856241
49,8-11-14,3,0.16347412223444863,14x212,0.02339909999864176,8,0.05796458421574011,0.41644153813241075,11,0.08061437017793208,0.1819196735976079,14,0.09804479488773525,0.09855763198637679
50,8-11-14,3,0.16948637366807826,14x212,0.025069700001040474,8,0.06776767056953006,0.3600175077421652,11,0.07102814360334364,0.15055245548293583,14,0.09406569062087158,0.10646557006581954
51,8-11-14,3,0.1570670284455311,14x212,0.024351000000024214,8,0.06797537376224479,0.3813368858855725,11,0.08125447646392771,0.14262527192074098,14,0.05424508084255432,0.11738296384774873
52,8-11-14,3,0.22313457756667174,14x212,0.029019699984928593,8,0.07500212505189205,0.36792185551523976,11,0.1065981863186357,0.14550610133743186,14,0.18514367089950046,0.11484957250148999
53,8-11-14,3,0.18279626602512727,14x212,0.029348599986406043,8,0.06263722640402757,0.3820547020228539,11,0.1243856112004492,0.17439248319899087,14,0.11012972528981109,0.1151648622355161
54,8-11-14,3,0.17048849877420674,14x212,0.031071099976543337,8,0.06957352894526925,0.35305179883192317,11,0.10418327459278928,0.13901733630389154,14,0.11745992474773469,0.10147759059714954
55,8-11-14,3,0.15725624042050343,14x212,0.023552099999506027,8,0.06826793768648323,0.4046470786064256,11,0.06959042265802289,0.15848018452166063,14,0.059466141622639065,0.1163472641613
56,8-11-14,3,0.17849043417549587,14x212,0.0287891999760177,8,0.06250451645498625,0.39926086951725853,11,0.10995443459649591,0.14363297668743302,14,0.1578081291431194,0.09767736547793994
57,8-11-14,3,0.1677107688164136,14x212,0.024801499996101484,8,0.06900145024472645,0.3750102563499582,11,0.08079098320451272,0.13228583658098222,14,0.07840990990658583,0.10715347164114536
58,8-11-14,3,0.15456469498817904,14x212,0.02923479999299161,8,0.058670123134821395,0.31932027994064544,11,0.07500243161276189,0.15121140703009434,14,0.05422953423360173,0.11874008321375859
59,8-11-14,3,0.20024028753080386,14x212,0.03142319998005405,8,0.06646539105123013,0.3355898127063529,11,0.07811095395790374,0.1380819555808017,14,0.14397709489636595,0.10390658984189467
60,8-11-14,3,0.14895359983659334,14x212,0.02710030000889674,8,0.06337419034001479,0.3991700955979365,11,0.09190123238611769,0.20928360438952845,14,0.05889828406056079,0.17026661334171994
61,8-11-14,3,0.19049355169281493,14x212,0.027162499987753108,8,0.0612574790152666,0.40952387435500454,11,0.07829954408508019,0.15722545806486687,14,0.13358883392788942,0.09941453627672515
62,8-11-14,3,0.17060606264812644,14x212,0.03230489999987185,8,0.054969234460236584,0.3768218776109104,11,0.12074853894136668,0.14599350353853202,14,0.11730086678347039,0.09679304900046956
63,8-11-14,3,0.16080659736484107,14x212,0.03562509999028407,8,0.06506205346419085,0.4113080739401565,11,0.08427433939086,0.17769624351058647,14,0.06422629855235854,0.1385495749511991
64,8-11-14,3,0.15781381106979278,14x212,0.02794889998040162,8,0.06399278956974613,0.34177598923720937,11,0.06973022177249864,0.1306613097716295,14,0.06877501688873713,0.09103929400407737
65,8-11-14,3,0.15726713515823965,14x212,0.04150600000866689,8,0.0671257741371272,0.3451974503336152,11,0.10982629449292676,0.14793842025919549,14,0.053160804119752554,0.12363933764136495
66,8-11-14,3,0.15766261397785764,14x212,0.029909500008216128,8,0.054162169185782184,0.4594918530220572,11,0.07612007222592596,0.17337626370763468,14,0.1091567491867316,0.10813446032509137
67,8-11-14,3,0.15467353110356152,14x212,0.03743859997484833,8,0.061088999123436856,0.47460115018863724,11,0.10532967530962471,0.12759916265068508,14,0.05865565221471572,0.09108854624037252
68,8-11-14,3,0.16213742719131682,14x212,0.03470809999271296,8,0.06695580814035053,0.36480481725825253,11,0.08695775908646504,0.1540639191913533,14,0.0563321616040766,0.10240340863650359
69,8-11-14,3,0.1894877711165878,14x212,0.033015499997418374,8,0.08876236371963797,0.3469476743747502,11,0.08750742292929903,0.16065608615724183,14,0.09304172173963104,0.09597476973101497
70,8-11-14,3,0.17802148652714994,14x212,0.035929399979067966,8,0.07046267769027936,0.3725272330333536,11,0.11125709942027356,0.15812060941046902,14,0.08680886315327489,0.11272812762227183
71,8-11-14,3,0.184663908894606,14x212,0.036591699987184256,8,0.06231660259793056,0.3195162482840796,11,0.10475333190477006,0.17405864015858902,14,0.1464081617091675,0.09473052907128189
72,8-11-14,3,0.15840993805774514,14x212,0.02443320001475513,8,0.06442084360548232,0.34971646308412735,11,0.07836066820502517,0.17197437401811635,14,0.0587749550732699,0.12270160749572363
73,8-11-14,3,0.18074394671531338,14x212,0.03002169998944737,8,0.07259069915209496,0.34448797583921625,11,0.10889717645474907,0.1944002578244968,14,0.1551947384639606,0.13510674260060812
74,8-11-14,3,0.1679277183770591,14x212,0.026333099987823516,8,0.07408733157335402,0.3722017934203542,11,0.06440211158759813,0.18174044080059443,14,0.08550401022310378,0.11088495743959652
75,8-11-14,3,0.17403626209835235,14x212,0.02438570000231266,8,0.07554610254442046,0.33892087007037713,11,0.08331506957737704,0.1588997037505418,14,0.06710578959957292,0.09668021474784937
76,8-11-14,3,0.1675612910255789,14x212,0.026626499980920926,8,0.061305036811609155,0.32400827384691716,11,0.13460727663606323,0.20879953659407766,14,0.09871550254648384,0.12384521221003658
77,8-11-14,3,0.19467732630984583,14x212,0.025415100011741742,8,0.061590164165507236,0.36995479989854047,11,0.09111880749000476,0.2548532556813246,14,0.15225226799233557,0.12034995620533442
78,8-11-14,3,0.16976408565859466,14x212,0.025246900011552498,8,0.079721153579927,0.3245379789261164,11,0.06314653640822213,0.187034881815966,14,0.08175793244563477,0.12695510190070375
79,8-11-14,3,0.1779472940624972,14x212,0.024808999995002523,8,0.07696370846523314,0.306442868978215,11,0.12147129278361686,0.135170530669724,14,0.05876531879061255,0.07907105715712566
80,8-11-14,3,0.18304861092983649,14x212,0.024438199994619936,8,0.055826549319962296,0.36788330182820655,11,0.17385021090117908,0.1593133998435223,14,0.060795125938066026,0.09474344948737656
81,8-11-14,3,0.17314201687015812,14x212,0.02377840000553988,8,0.070591158178311,0.3244961700617379,11,0.07610787351256522,0.1601083268319277,14,0.07766139388158881,0.11049506455600382
82,8-11-14,3,0.16593231856240936,14x212,0.023265299998456612,8,0.07530851835917833,0.29762968341292356,11,0.07178831158167248,0.156534273176919,14,0.06252154537319683,0.10112571999859445
83,8-11-14,3,0.18811533347729906,14x212,0.024904899997636676,8,0.0676811461776684,0.34163709412784676,11,0.0830360435467585,0.15768077724173343,14,0.10092627082710935,0.09720374296355506
84,8-11-14,3,0.18634679957369873,14x212,0.023257099994225428,8,0.07103373989008738,0.3705412365496982,11,0.06849886385591226,0.190541382190692,14,0.12550568149295122,0.0854051338446738
85,8-11-14,3,0.17492544414740646,14x212,0.02530120001756586,8,0.061472652396709355,0.4328035147577281,11,0.06648630160869241,0.21741336783522697,14,0.11943504773758024,0.13257927050590992
86,8-11-14,3,0.1684244091240658,14x212,0.023604399990290403,8,0.07721817597758347,0.357591010689979,11,0.107402576655688,0.18402948615624914,14,0.05197336944379153,0.1338497744256226
87,8-11-14,3,0.17905110457399986,14x212,0.022919799986993894,8,0.06520406998066278,0.37507912924725906,11,0.06924708095499468,0.18045915062263848,14,0.11164380273352159,0.10295985654712768
88,8-11-14,3,0.170853494414112,14x212,0.024859299999661744,8,0.06530414276247784,0.36702592318063987,11,0.0745235931046031,0.16925758853402117,14,0.07334194288586177,0.12302717947005969
89,8-11-14,3,0.1601098235420593,14x212,0.023478099989006296,8,0.06392417032325627,0.3825687507745251,11,0.1019231352773971,0.1463592258933264,14,0.06047411942425514,0.10220896789749985
90,8-11-14,3,0.18047547496366587,14x212,0.02636369998799637,8,0.070766282960094,0.35891563457921916,11,0.06897935577604991,0.19787725407170542,14,0.11960816391736642,0.12059506950948144
91,8-11-14,3,0.1715234273261387,14x212,0.022460399981355295,8,0.07537394627662475,0.36523067232285655,11,0.09610014696062633,0.1666170249846998,14,0.08425498361536812,0.1009654258316604
92,8-11-14,3,0.17941212201297166,14x212,0.025562599999830127,8,0.07019324598575942,0.35453406571912266,11,0.10322558697425424,0.14552608286432833,14,0.11357144619645698,0.09014319404318863
93,8-11-14,3,0.19812564589917078,14x212,0.024786699999822304,8,0.07629822469087033,0.37237246425866,11,0.10525651604691885,0.14879736008374556,14,0.10953349490822248,0.09648202705660233
94,8-11-14,3,0.17039557962226462,14x212,0.024756400001933798,8,0.07643982190972742,0.41600919856740276,11,0.0764126617222472,0.17855497962414152,14,0.10290161152117934,0.11758469701369242
95,8-11-14,3,0.1797943283054884,14x212,0.024908399995183572,8,0.06827097645990719,0.31446647388419563,11,0.08730992080262054,0.1694921912954985,14,0.08899256023172154,0.09117655451822947
96,8-11-14,3,0.162266534898492,14x212,0.026009199995314702,8,0.07066211141693797,0.3770728211113899,11,0.0993651691105777,0.1308846770133591,14,0.0595918089600964,0.07653179559278833
97,8-11-14,3,0.16333073797187217,14x212,0.02409679998527281,8,0.06953653503722344,0.3504382784541935,11,0.10935301187308495,0.1577750381726289,14,0.0746988617624353,0.10756812897087133
98,8-11-14,3,0.17281091187068243,14x212,0.025952500000130385,8,0.07528261090206992,0.34535364959142506,11,0.09340740905024503,0.16427644595079002,14,0.06366308623124199,0.10961219166422394
99,8-11-14,3,0.15922101790627252,14x212,0.030396899994229898,8,0.056114018360692935,0.3583375165743738,11,0.10550988929194519,0.10376545031924507,14,0.059004350194873385,0.09448610799140209
100,8-11-14,3,0.1685837135799375,14x212,0.026367499987827614,8,0.0717834014325594,0.3521375941533403,11,0.09918750105579376,0.10649521546870509,14,0.06602421766038412,0.07162894129157238
101,8-11-14,3,0.16828795280977307,14x212,0.02437689999351278,8,0.05174320287157482,0.35933956938180434,11,0.09778558562104854,0.14407625093239285,14,0.1290500966148562,0.12168363566122405
102,8-11-14,3,0.17049470617322524,14x212,0.02518870000494644,8,0.06984466193904385,0.39127250935690394,11,0.09830925761675682,0.2039875297506196,14,0.05877783866396856,0.10989456882602107
103,8-11-14,3,0.16747158150921548,14x212,0.02967519999947399,8,0.07466838742057286,0.35588756128860727,11,0.0950975472495713,0.16684308355197205,14,0.06551973394733773,0.0716084179559049
104,8-11-14,3,0.1589500379257361,14x212,0.026050700020277873,8,0.06811845886562831,0.3428761787208113,11,0.0693406966591933,0.11482428223816264,14,0.05380763917757758,0.08435298064939296
105,8-11-14,3,0.1551673668141021,14x212,0.024414799991063774,8,0.055891301544717616,0.34303782533680444,11,0.06928016698312428,0.16824539017782006,14,0.07035788952083037,0.10659618387484572
106,8-11-14,3,0.16962270704454102,14x212,0.03080819998285733,8,0.0702110979760554,0.3545830164367788,11,0.06713683216733314,0.18431123970451488,14,0.0964263750448075,0.13334756336269094
107,8-11-14,3,0.16844147766271686,14x212,0.027854800020577386,8,0.07008200993686249,0.4484362349925555,11,0.06116988488399548,0.1822885615870866,14,0.10101570621192635,0.11265514857258604
108,8-11-14,3,0.16168222629506074,14x212,0.03702640000847168,8,0.05745392915675225,0.3979098804199036,11,0.10443678184048814,0.15514400071597148,14,0.059402070228793666,0.12040813840418746
109,8-11-14,3,0.1672240431975345,14x212,0.028539900027681142,8,0.06485378405468413,0.35493534852748493,11,0.07510587511309794,0.17097494862768733,14,0.08881509480821725,0.09326241557076756
110,8-11-14,3,0.17147276775613257,14x212,0.024594099988462403,8,0.060644916340145114,0.4658590667366377,11,0.09067436964693992,0.20868240143308786,14,0.10844008474315207,0.06884812442237062
111,8-11-14,3,0.1654265933491354,14x212,0.02863360001356341,8,0.07256944482759174,0.3602877190908518,11,0.0831063661990089,0.15022489732279085,14,0.10582383209002162,0.12155877981585637
112,8-11-14,3,0.15642403897781776,14x212,0.023343100008787587,8,0.061368390439694075,0.29722231129208077,11,0.06867618642382581,0.16858801268229187,14,0.07121198177862186,0.0892454632798288
113,8-11-14,3,0.17322108980022638,14x212,0.02696390001801774,8,0.07029741671152347,0.3394191587393805,11,0.06503391304621443,0.165744786328443,14,0.08279052337568603,0.12737822691783454
114,8-11-14,3,0.1675223338783297,14x212,0.025859599991235882,8,0.05967722396797363,0.3338803378360596,11,0.08476344248705482,0.16382315552260626,14,0.07060845687147593,0.09297081313674842
115,8-11-14,3,0.16479821194893887,14x212,0.026398200017865747,8,0.055072103224958015,0.369544837660474,11,0.08334822745610586,0.15239713305653432,14,0.09860739385790981,0.09714594110280461
116,8-11-14,3,0.15695856667278826,14x212,0.02305519999936223,8,0.07173669397338324,0.3343512571912393,11,0.06997368931060888,0.14187107658621045,14,0.05717404275927892,0.11532705537426259
117,8-11-14,3,0.1718539321883484,14x212,0.031882899987977,8,0.06727836625956352,0.39854822774367177,11,0.0908840323257359,0.14608309511211892,14,0.07147253803835608,0.11182380087582673
118,8-11-14,3,0.1669216624957016,14x212,0.032964999991236255,8,0.05329508453929072,0.3348729953184174,11,0.07851970168887593,0.14798243549039733,14,0.11857456902010714,0.09918055391408541
119,8-11-14,3,0.18251428296304661,14x212,0.027373599994461983,8,0.06079274446833832,0.36619115556312026,11,0.10909174341230075,0.13835693593339232,14,0.1529365968816789,0.08098435977473148
120,8-11-14,3,0.18087794460575382,14x212,0.02889570000115782,8,0.07483276354611172,0.3288516008587309,11,0.08946600526352434,0.15385464086893452,14,0.08697818977779563,0.12016870817437025
121,8-11-14,3,0.1724721339724416,14x212,0.024527700006728992,8,0.05941723856121444,0.38861482725710833,11,0.10274807539956032,0.18964740953172088,14,0.09171435349544364,0.10363050279925119
