distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
12-10-8-6-4,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8638118131868133,0.890625,200
12-10-8-6-4,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.805,0.9512499999999999,0.8201213802876991,0.878125,200
12-10-8-6-4,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.9412499999999999,0.7815569595036853,0.853125,200
12-10-8-6-4,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8100000000000002,0.9525,0.8202763275852977,0.88125,200
12-10-8-6-4,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.7950000000000002,0.9487500000000001,0.8390937236138475,0.871875,200
12-10-8-6-4,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.9112500000000001,0.6641418137553255,0.778125,200
12-10-8-6-4,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.677763489754591,0.7812500000000001,200
12-10-8-6-4,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,126,726,74,74,0.852,0.6300000000000001,0.9075000000000001,0.657420484797534,0.76875,200
12-10-8-6-4,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7194205390842316,0.81875,200
12-10-8-6-4,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,132,732,68,68,0.8640000000000001,0.6599999999999999,0.915,0.6738007919117365,0.7874999999999999,200
12-10-8-6-4,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,181,781,19,19,0.9620000000000001,0.9049999999999999,0.97625,0.9076664186686505,0.940625,200
12-10-8-6-4,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.873718671679198,0.91875,200
12-10-8-6-4,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8806583131370426,0.925,200
12-10-8-6-4,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.9700000000000001,0.8802576370997424,0.925,200
12-10-8-6-4,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.899665429875306,0.934375,200
12-10-8-6-4,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8069219772475587,0.86875,200
12-10-8-6-4,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7665696203208843,0.84375,200
12-10-8-6-4,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9274999999999999,0.7089596846490533,0.81875,200
12-10-8-6-4,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,148,748,52,52,0.8959999999999999,0.74,0.9349999999999999,0.7394700125226441,0.8375,200
12-10-8-6-4,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,149,749,51,51,0.898,0.745,0.93625,0.7443524884701355,0.840625,200
12-10-8-6-4,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.9600000000000002,0.99,0.960643864109846,0.975,200
12-10-8-6-4,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9774999999999998,0.9100129616653485,0.94375,200
12-10-8-6-4,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,183,783,17,17,0.966,0.9149999999999998,0.97875,0.9194482786488042,0.946875,200
12-10-8-6-4,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,189,789,11,11,0.978,0.945,0.9862500000000001,0.9473435123435123,0.965625,200
12-10-8-6-4,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9404487333985498,0.9625,200
12-10-8-6-4,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8994224705172478,0.93125,200
12-10-8-6-4,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8714129600757508,0.915625,200
12-10-8-6-4,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,173,773,27,27,0.946,0.865,0.9662499999999999,0.8710280658652028,0.915625,200
12-10-8-6-4,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8638335256733255,0.9125,200
12-10-8-6-4,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9549999999999998,0.8283784882622092,0.8875,200
