,N,AS,MR,MS,MVP
N,95.5,0.0,0.0,0.5,4.0
AS,0.0,96.0,2.5,1.0,0.5
MR,2.5,5.5,88.5,2.5,1.0
MS,0.5,0.0,1.0,96.5,2.0
MVP,2.0,1.0,2.5,2.0,92.5
