,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,0,3,2
real_AS,0,34,3,1,2
real_MR,0,3,35,2,0
real_MS,0,7,2,31,0
real_MVP,2,4,3,2,29
