indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,SNR_0db,N,New_N_001.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.4548946598196367,2x212,0.034364899969659746,24,0.24706695003265872,0.28732689303535186,0.024412599974311888,10,0.23544957905072725,0.30232457109350197,0.004267600015737116,5,0.17872935011560312,0.3045715969488167,0.002667900058440864,2,0.18986295645715032,0.14558760864740983,0.002014000085182488
1,SNR_0db,N,New_N_002.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.44814020330452603,2x212,0.034010999952442944,24,0.24539806059352365,0.30352156928670715,0.024180900072678924,10,0.21686330288689304,0.3192464823670377,0.004150400054641068,5,0.17476734490266155,0.32703449791068023,0.002665200037881732,2,0.18923784445237066,0.1346359541280023,0.002003000001423061
2,SNR_0db,N,New_N_003.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.4442401836892249,2x212,0.033383000059984624,24,0.24998827365115453,0.2993636800563029,0.02376469993032515,10,0.22055089503310174,0.311102584728947,0.004018900101073086,5,0.17567824997624193,0.31225912820995294,0.0026068000588566065,2,0.19360255954630037,0.1411576764198309,0.0019650000613182783
3,SNR_0db,N,New_N_004.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.4500264974694723,2x212,0.03197119990363717,24,0.2501258568850213,0.30070853763183353,0.02118529996369034,10,0.22868977029669768,0.3211831445965542,0.004945199936628342,5,0.17780082748095558,0.31533937359648234,0.0026579999830573797,2,0.19398596976971658,0.13339367773265948,0.001963699935004115
4,SNR_0db,N,New_N_005.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.45377031522952105,2x212,0.032533599995076656,24,0.2471470085057316,0.2999928639911731,0.022317599970847368,10,0.22244720069953186,0.3147548975808526,0.004452900029718876,5,0.17392189223679022,0.316376793085552,0.002611899981275201,2,0.19744908431309457,0.12425722917143223,0.0019754000240936875
5,SNR_0db,N,New_N_006.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.45898599330811307,2x212,0.034619899932295084,24,0.2480148189769065,0.3008252801211423,0.02420330001041293,10,0.23058177307522365,0.32001331439704245,0.004813599982298911,5,0.17856556791153458,0.3008802302299234,0.0026081999531015754,2,0.19996077100343182,0.12969838885729598,0.0019576000049710274
6,SNR_0db,N,New_N_007.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.4577734957085627,2x212,0.034621400060132146,24,0.24797189486774707,0.3006974968482323,0.024690199992619455,10,0.22578530899153196,0.30958136695214994,0.004035399993881583,5,0.18401732092043385,0.2955433356227906,0.0025859999004751444,2,0.20159807154888476,0.12834710832216367,0.001961300033144653
7,SNR_0db,N,New_N_008.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.45593056109297053,2x212,0.03312879998702556,24,0.24409853924974118,0.29644384495630866,0.022860900033265352,10,0.22824609273019653,0.3046413854724614,0.004122600075788796,5,0.18063605515910044,0.299253951724599,0.002621700055897236,2,0.20693278826329697,0.12318989897850227,0.0019976000767201185
8,SNR_0db,N,New_N_009.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.4518884432904455,2x212,0.03684339998289943,24,0.2467394373628387,0.2963853992110557,0.025986099964939058,10,0.22569587045291323,0.3155104966034183,0.004378000041469932,5,0.17996658464726042,0.3027427080541351,0.0028085000813007355,2,0.20309076124560593,0.13305671162310392,0.002132300054654479
9,SNR_0db,N,New_N_010.wav,24-10-5-2,DeepONMF_H4,4,nndsvd,0.45830413653840574,2x212,0.03688999998848885,24,0.24772973266948714,0.29773556849981575,0.026306499959900975,10,0.22570415036949512,0.3186604360894985,0.004255400039255619,5,0.18431164680536308,0.32972117072631346,0.002789999940432608,2,0.20537516098269198,0.11966832416133547,0.0024751999881118536
