inicializacion,metodo,clase,archivo,ruta,duracion_s,tramas_pcg,columnas_matriz_x,forma_w_final,error_final,segundos,capa1_error,capa1_ortogonalidad,capa1_segundos,capa2_error,capa2_ortogonalidad,capa2_segundos,capa3_error,capa3_ortogonalidad,capa3_segundos
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_001.wav,2.104625,1,212,126x7,0.1437510645015043,0.03887409996241331,0.07272094503283631,0.625939045965628,0.020059699891135097,0.19413422865719668,0.3746375983545285,0.007361399941146374,0.25048281487563046,0.2710798688924566,0.010694399941712618
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_002.wav,2.1195,1,212,126x7,0.15450021486553506,0.03588719991967082,0.08616944040024052,0.5739053841778226,0.018772799987345934,0.18518624993316452,0.35985858642049173,0.009496200131252408,0.25727503231221327,0.2965792809732625,0.007011700188741088
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_003.wav,2.116625,1,212,126x7,0.12994495533213393,0.03946870006620884,0.06966431659285824,0.621175421245727,0.01859379978850484,0.18959933375598204,0.33556054890277814,0.0077575999312102795,0.257740785913871,0.23099518029013297,0.01260689995251596
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_004.wav,2.087,1,212,126x7,0.14141871280437993,0.04110880009829998,0.09405445399451895,0.5698681194085915,0.024750599870458245,0.2208235238531213,0.3797030051694286,0.009274299954995513,0.2304492506222231,0.27732206094771805,0.006613600067794323
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_005.wav,2.120375,1,212,126x7,0.1522947502040182,0.037444999907165766,0.08124456434838764,0.5704432476135085,0.022928699851036072,0.2168100895076322,0.3554284217503116,0.007566799875348806,0.20838938694259207,0.2461092005446464,0.006342899985611439
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_006.wav,2.090625,1,212,126x7,0.1497750038030958,0.028898899909108877,0.08729301479679016,0.5846927104127293,0.014721599873155355,0.2129352151726505,0.30295324513950866,0.007435200037434697,0.24718984554373408,0.2340421425527496,0.006214500172063708
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_007.wav,2.101875,1,212,126x7,0.1533637748450117,0.027143000159412622,0.07157672406862911,0.5832510114655878,0.014053700026124716,0.18465666174718778,0.3319619512989704,0.005751699907705188,0.2754010400767316,0.2585005612817877,0.006792900152504444
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_008.wav,2.10925,1,212,126x7,0.14740531404460297,0.028369300067424774,0.06893839498050353,0.622116623520443,0.01560409995727241,0.17727834036872578,0.35947064785538324,0.006176899885758758,0.2578094155463852,0.2743604322333824,0.006185499951243401
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_009.wav,2.1005,1,212,126x7,0.15422880682889747,0.026502100052312016,0.08885756427814849,0.5599888714428973,0.0135690001770854,0.17789737525036003,0.3318398928194881,0.0066213000100106,0.22712969030663396,0.20693809889249765,0.005849800072610378
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_010.wav,2.093,1,212,126x7,0.14690473432188922,0.02621519984677434,0.08327763623585131,0.5899275230292178,0.014392400160431862,0.19182261649153481,0.3496071882787633,0.005584999918937683,0.216068441693796,0.2525692822230403,0.005789400078356266
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_011.wav,2.1105,1,212,126x7,0.12805378235489054,0.025558799970895052,0.08751762252565409,0.5762932464943598,0.013537599937990308,0.18920856841002165,0.3270357181701245,0.00580970011651516,0.2503478755091207,0.23275380585991545,0.005797100020572543
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_012.wav,2.095625,1,212,126x7,0.15677887798289478,0.03838720009662211,0.07365441041172116,0.5989107991699362,0.015706300036981702,0.17196094264756617,0.3342868013404522,0.009017900098115206,0.23106296175191032,0.26268128731132084,0.013074700022116303
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_013.wav,2.11525,1,212,126x7,0.14368650306814243,0.029425499960780144,0.07980863386192848,0.6250957534554489,0.016013200161978602,0.18253123734818774,0.3741597433050637,0.006380699807778001,0.254062490055788,0.2831373942458259,0.006529700011014938
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_014.wav,2.093,1,212,126x7,0.1440255456071469,0.027856600005179644,0.08366370744551575,0.6163506264443027,0.0147450000513345,0.20366935498150246,0.36082900675937424,0.006383799947798252,0.20406642499963648,0.2703266024368456,0.006280000088736415
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_015.wav,2.093,1,212,126x7,0.1282327282895936,0.02862429991364479,0.08488879389067047,0.6028440386975853,0.015591999981552362,0.20252377880911404,0.36658390281687686,0.00653850007802248,0.23778340187372393,0.25775282590143084,0.005981799913570285
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_016.wav,2.08575,1,212,126x7,0.1491070001083099,0.027575199957937002,0.08807487898804156,0.5907978416865984,0.015524500049650669,0.20945471480861544,0.3266755633253227,0.005714599974453449,0.22669362988363884,0.264943843770373,0.005854499991983175
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_017.wav,2.063625,1,212,126x7,0.15065026367606169,0.0257105000782758,0.08179885092527826,0.5766406237414523,0.0134639001917094,0.18923763238766958,0.35338350754518505,0.0061808000318706036,0.25134313179643997,0.2991630275586509,0.005700299981981516
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_018.wav,2.100625,1,212,126x7,0.15411967714649324,0.025618900079280138,0.07941718243464305,0.601139367521343,0.013394300127401948,0.2245037491427355,0.3972231578217323,0.005756100174039602,0.21108340642915563,0.2891022970341308,0.005995399784296751
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_019.wav,2.09175,1,212,126x7,0.14914451769731604,0.025770500069484115,0.07740487399086202,0.6269678509888277,0.013893099967390299,0.2238621997354083,0.3745856487889938,0.0057230000384151936,0.2615839359714733,0.2670959367902911,0.005746700102463365
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_020.wav,2.077,1,212,126x7,0.14809358157010907,0.0264575001783669,0.0741696213129682,0.6057130916739814,0.013563600135967135,0.17164326941859354,0.37052145989914126,0.006649600109085441,0.21667394574912377,0.28556614580940115,0.0057669999077916145
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_021.wav,2.1105,1,212,126x7,0.13670931496650227,0.02528800000436604,0.08272222759085267,0.5942360003574652,0.013475000159814954,0.22730589217916325,0.35768263298649255,0.005699600093066692,0.22143630954937796,0.2437507435644734,0.005665500182658434
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_022.wav,2.087875,1,212,126x7,0.12393185467702102,0.02529290015809238,0.08215209739660485,0.6005446025137446,0.013462699949741364,0.1838591303962323,0.3498650945456529,0.005610499996691942,0.23981094713220466,0.26905209938680763,0.005853399867191911
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_023.wav,2.116625,1,212,126x7,0.14133655816071589,0.025260599795728922,0.07962301447254876,0.5733857174610321,0.013460300164297223,0.19853185625733535,0.3593803172538791,0.005611800123006105,0.19237501713769342,0.24765726645920322,0.00568940001539886
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_024.wav,2.10925,1,212,126x7,0.12738231666058988,0.025386800058186054,0.08273748339018183,0.6128955241027924,0.013250599848106503,0.18358612576462818,0.39363217783363486,0.006086600013077259,0.27170544248655853,0.29085721872246384,0.005658000009134412
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_025.wav,2.103,1,212,126x7,0.15209649082706697,0.02543599996715784,0.09682452727786134,0.5725404236240695,0.013403199845924973,0.1882291662328563,0.36543269015400254,0.005846999818459153,0.19728556113644607,0.2626798903678057,0.005727499956265092
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_026.wav,2.1105,1,212,126x7,0.14320006730942586,0.026533099822700024,0.07871363697664002,0.5847995432116976,0.013335300143808126,0.19754874847729678,0.3313171375440561,0.006808099802583456,0.27266913677452304,0.21740384750738256,0.005907899932935834
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_027.wav,2.116625,1,212,126x7,0.13431719000673,0.026792299933731556,0.08633528362140293,0.5792365354778863,0.01408839994110167,0.20443471444998818,0.36912657846110974,0.006219299975782633,0.23094949725390496,0.2643149182059823,0.005995400017127395
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_028.wav,2.087,1,212,126x7,0.11486537219788696,0.026666699908673763,0.0714276708392225,0.5950753484622199,0.013932900037616491,0.16288534772239888,0.3658587910587995,0.006584900198504329,0.20434894909682705,0.2635095248905256,0.005679600173607469
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_029.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_029.wav,2.103,1,212,126x7,0.13859742768297736,0.02532789995893836,0.08829351790586171,0.5784800431089443,0.013383900048211217,0.19827110065140352,0.3748339107604285,0.005663600051775575,0.17283860176063484,0.2803897251825322,0.00580939999781549
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_030.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_030.wav,2.1105,1,212,126x7,0.16146068270556563,0.02579500013962388,0.09202481909342337,0.5644167224441152,0.01344079989939928,0.18942323305977438,0.36010329120635837,0.00619610003195703,0.24666207196533022,0.2862332359235226,0.005755299935117364
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_031.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_031.wav,2.09825,1,212,126x7,0.13439016410016005,0.025299099972471595,0.09208470648272936,0.5772294443761165,0.013532800134271383,0.2167989580647448,0.3464596300278161,0.005622100085020065,0.2338164345479952,0.2519645668876498,0.005691000027582049
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_032.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_032.wav,2.083625,1,212,126x7,0.1254846779457256,0.025699600111693144,0.081907369740909,0.604450028723951,0.013506399933248758,0.21343423647959928,0.3607346830159946,0.006032600067555904,0.27381071952529523,0.27282434341720374,0.005652300082147121
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_033.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_033.wav,2.1105,1,212,126x7,0.134457945980891,0.0323704001493752,0.08055980189314864,0.5809142600013631,0.018615799956023693,0.19416951499696514,0.3392630753111409,0.0074384999461472034,0.2249612307315856,0.23490531510248763,0.005806599976494908
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_034.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_034.wav,2.1405,1,212,126x7,0.12017672761429433,0.02528659999370575,0.08621604725577432,0.5958282534294144,0.013435999862849712,0.2157983849187157,0.3501995041165233,0.005669599864631891,0.25337441608580186,0.26342268933691526,0.00580009981058538
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_035.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_035.wav,2.09175,1,212,126x7,0.12349754985914656,0.025404400192201138,0.08915414947011252,0.573775689324942,0.013704800046980381,0.19165905176676373,0.3677778209731978,0.005597200011834502,0.24147549501320548,0.272682495913068,0.005686900112777948
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_036.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_036.wav,2.084375,1,212,126x7,0.14065517183571585,0.025111899944022298,0.08441848728137033,0.6032826507497526,0.013325799955055118,0.18455897884476233,0.3729116619009059,0.005591599969193339,0.24175094859069668,0.2652223176591376,0.005745999980717897
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_037.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_037.wav,3.00725,2,424,126x7,0.10515708964292987,0.04029069980606437,0.07687048317208649,0.5758561469784117,0.02378590009175241,0.182405497675224,0.33949990913172334,0.007956300163641572,0.23982649836411485,0.25156241467281043,0.007921299897134304
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_038.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_038.wav,2.975375,1,212,126x7,0.13762152879583292,0.02603299985639751,0.06370470816009922,0.6244262507368954,0.013316199881955981,0.17208776513122337,0.3620820902304297,0.006483499892055988,0.18415877230691635,0.2608437442822103,0.0057570000644773245
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_039.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_039.wav,2.958625,1,212,126x7,0.15890059456445232,0.0262642998714,0.07438622009153735,0.627257686763769,0.013541699852794409,0.1709732250474645,0.37955627889915666,0.006053100107237697,0.22624211940560046,0.2566286983390598,0.00624759984202683
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_040.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_040.wav,2.846,1,212,126x7,0.1326262098154116,0.02484790002927184,0.0797816236392948,0.631748368733319,0.013310600072145462,0.19536415725084474,0.36250669794067064,0.005524900043383241,0.23208258555254907,0.2606052353809985,0.005611100001260638
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_041.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_041.wav,2.59225,1,212,126x7,0.11618973899657992,0.025286100106313825,0.06225194802091635,0.6186170766431535,0.013346799882128835,0.17923377403282104,0.36926056517391775,0.0056998999789357185,0.17068723209534084,0.27732689911383873,0.005781099898740649
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_042.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_042.wav,2.574,1,212,126x7,0.12674364782732908,0.03370029991492629,0.05941231617226128,0.6191535786857133,0.02042239997535944,0.15581255491261461,0.35277312164877606,0.006485299905762076,0.23930338190065237,0.24973864143090538,0.00628619990311563
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_043.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_043.wav,2.65575,1,212,126x7,0.12406170901890164,0.029841399984434247,0.07542925141594878,0.6503058437996856,0.015198900131508708,0.17637756168998805,0.39776072454067635,0.007462499896064401,0.24327408785173985,0.299689317770157,0.006671000039204955
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_044.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_044.wav,2.5635,1,212,126x7,0.1396397629487814,0.029907500138506293,0.06416830865241475,0.5910555310168126,0.01625060010701418,0.21488993753927954,0.3498136760509212,0.006590700009837747,0.26154483248155314,0.25185128584264005,0.006586399860680103
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_045.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_045.wav,2.672875,1,212,126x7,0.1437918808261913,0.03395549999549985,0.0683577293005377,0.6365940048274026,0.01509879995137453,0.1852496038687127,0.3514268306458229,0.012216900009661913,0.19766322868395259,0.20046124052947065,0.006194600136950612
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_046.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_046.wav,2.691625,1,212,126x7,0.12240721434676496,0.03551020007580519,0.06968668441443213,0.6627418539083406,0.022255599964410067,0.18933720322472578,0.3602058140683522,0.006535700056701899,0.24598830063315494,0.2640338447315099,0.006285100011155009
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_047.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_047.wav,2.605625,1,212,126x7,0.12427852342007123,0.03133249981328845,0.05969212292922265,0.6164480095572986,0.018198899924755096,0.18295879689461764,0.36184557218659436,0.0061957999132573605,0.2228248470090177,0.28831930266511363,0.00645570014603436
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_048.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_048.wav,2.642625,1,212,126x7,0.1313401526242567,0.029536700109019876,0.06838689779955937,0.6001029100985683,0.015234600054100156,0.1964622718655577,0.318788079738041,0.007026399951428175,0.22515132511291128,0.23331934656197287,0.006786799989640713
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_049.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_049.wav,2.6025,1,212,126x7,0.11539900150805228,0.029815500136464834,0.07452797036940509,0.6298263580973023,0.015407599974423647,0.17663966023530023,0.3577285332259973,0.006485600024461746,0.2225397359650589,0.2669908708748814,0.007459100103005767
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_050.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_050.wav,2.575125,1,212,126x7,0.12115131612321234,0.02598450006917119,0.07171044905966603,0.6381900685450679,0.01384890009649098,0.16493686354552972,0.3414420670849157,0.005660200025886297,0.26455546798197205,0.2591549346037489,0.006072800140827894
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_051.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_051.wav,2.68825,1,212,126x7,0.1171804095278478,0.02492609992623329,0.06364537901570474,0.6503737704116942,0.013251400087028742,0.1625563296915656,0.38355330478240285,0.005592500092461705,0.1842057681695227,0.2984031451104033,0.005709199933335185
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_052.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_052.wav,2.58525,1,212,126x7,0.10635564802663268,0.02518809982575476,0.06261987509648169,0.6339600997505932,0.013174900086596608,0.19043322541703372,0.3539423759855521,0.005711500067263842,0.23049727510340556,0.25931345628862595,0.0058657999616116285
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_053.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_053.wav,2.618875,1,212,126x7,0.10565344803557172,0.025219400180503726,0.06900237517509757,0.6263047032539368,0.013376499991863966,0.18480120325937313,0.3446727792314128,0.005599400028586388,0.24358634841323784,0.2745552668757024,0.005807899869978428
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_054.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_054.wav,2.62825,1,212,126x7,0.12253327799439903,0.025518500013276935,0.050006450056040534,0.6303035363356727,0.013367900159209967,0.1897028398325234,0.3449445309910225,0.005920399911701679,0.2361023327712027,0.24728984423000597,0.005684400210157037
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_055.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_055.wav,2.593375,1,212,126x7,0.15058396901813675,0.025096600176766515,0.06147272528706106,0.6046255962482584,0.013249600073322654,0.18383290781640038,0.3752926878401118,0.005681600188836455,0.21814997995103388,0.2575085215340393,0.005730800097808242
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_056.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_056.wav,2.58425,1,212,126x7,0.11957400946217378,0.02500919997692108,0.05190258094325342,0.615063182401546,0.013333200011402369,0.19513095842356515,0.3861613747815219,0.005523799918591976,0.23392564422857243,0.27973501113908644,0.005801399936899543
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_057.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_057.wav,2.67975,1,212,126x7,0.13420986754145997,0.02639320003800094,0.07335856407191786,0.6527854887383353,0.01399199990555644,0.18349491738965526,0.3875865805897353,0.006135100033134222,0.2286537736536181,0.27079620019163236,0.005809100111946464
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_058.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_058.wav,2.5685,1,212,126x7,0.10094829593131718,0.025663899956271052,0.06015761391227932,0.6421327496521201,0.013363800011575222,0.19767781854484914,0.3995129385074785,0.006139399949461222,0.20161815642017247,0.2824873529835645,0.0057576000690460205
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_059.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_059.wav,2.678875,1,212,126x7,0.13183494355530487,0.025771999964490533,0.06115300067613391,0.5793278314123393,0.013448900077491999,0.18864782748568346,0.3625445692153247,0.006086600013077259,0.20634900819692745,0.2710329561463208,0.005789800081402063
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_060.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_060.wav,2.6695,1,212,126x7,0.11770905447322641,0.025191500084474683,0.06795556727047744,0.6411972166492079,0.013356999959796667,0.18012244282546067,0.3551669547614031,0.005668299971148372,0.22786503947484785,0.28109023143788575,0.005785899935290217
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_061.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_061.wav,2.596375,1,212,126x7,0.138224366229568,0.02585410000756383,0.0752628028270333,0.5990585994092061,0.01365579990670085,0.20680715505900485,0.4136553812108042,0.006053099874407053,0.22275999571298574,0.30372923262881263,0.005708100041374564
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_062.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_062.wav,2.642625,1,212,126x7,0.10101616583831065,0.02701280009932816,0.06694401103101985,0.6207355341162472,0.014688200084492564,0.1712050099552684,0.3647224174642233,0.00612360006198287,0.20620552923751315,0.2429081281262473,0.005717199994251132
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_063.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_063.wav,2.601625,1,212,126x7,0.14573302779133138,0.026927300030365586,0.052040500711532635,0.6389141901572659,0.014204700011759996,0.17452901727529796,0.3440257302587681,0.0063390000723302364,0.22032328941351315,0.2423501735872496,0.005904800025746226
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_064.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_064.wav,2.583125,1,212,126x7,0.11398235264592056,0.0265669000800699,0.0715149782686237,0.6409306725105783,0.013527699979022145,0.17855195528301324,0.3620974925290818,0.0056130001321434975,0.23543329681745415,0.26374338248856916,0.0068795999977737665
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_065.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_065.wav,2.689,1,212,126x7,0.12331521967482954,0.02556649991311133,0.06547477239674895,0.6495306458060364,0.013596200151368976,0.18063004278445363,0.38078627590755715,0.005795599892735481,0.21021433005751353,0.23612765146521028,0.005728800082579255
nndsvd,Deep-ONMF W por audio + NNDSVD,N,New_N_066.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_066.wav,2.5685,1,212,126x7,0.12638106558835005,0.025136600015684962,0.06386130596747708,0.6535850174213945,0.013291200157254934,0.1880147830971539,0.35006955663729356,0.005682799965143204,0.23232673875617038,0.24261502153772754,0.005743900081142783
