distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
14-12-8-6-4,5,KNN,DeepONMF_H5,1,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.8215374457649499,0.86875,200
14-12-8-6-4,5,KNN,DeepONMF_H5,2,PROMEDIO_MACRO,153,753,47,47,0.906,0.7649999999999999,0.9412499999999999,0.7854044921486782,0.853125,200
14-12-8-6-4,5,KNN,DeepONMF_H5,3,PROMEDIO_MACRO,156,756,44,44,0.9119999999999999,0.78,0.9450000000000001,0.7964183185235817,0.8625,200
14-12-8-6-4,5,KNN,DeepONMF_H5,4,PROMEDIO_MACRO,155,755,45,45,0.9099999999999999,0.775,0.94375,0.792889097744361,0.859375,200
14-12-8-6-4,5,KNN,DeepONMF_H5,5,PROMEDIO_MACRO,164,764,36,36,0.9279999999999999,0.82,0.9550000000000001,0.845422077922078,0.8875,200
14-12-8-6-4,5,KNN,DeepONMF_W,1,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.71500078015291,0.803125,200
14-12-8-6-4,5,KNN,DeepONMF_W,2,PROMEDIO_MACRO,119,719,81,81,0.8379999999999999,0.595,0.8987499999999999,0.6125354432315462,0.746875,200
14-12-8-6-4,5,KNN,DeepONMF_W,3,PROMEDIO_MACRO,131,731,69,69,0.8619999999999999,0.6549999999999999,0.91375,0.6750603296648073,0.784375,200
14-12-8-6-4,5,KNN,DeepONMF_W,4,PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.68,0.9199999999999999,0.6908171116951604,0.7999999999999999,200
14-12-8-6-4,5,KNN,DeepONMF_W,5,PROMEDIO_MACRO,143,743,57,57,0.8860000000000001,0.7150000000000001,0.92875,0.7290390371631001,0.821875,200
14-12-8-6-4,5,SVM,DeepONMF_H5,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9799999999999999,0.926820244571941,0.95,200
14-12-8-6-4,5,SVM,DeepONMF_H5,2,PROMEDIO_MACRO,171,771,29,29,0.942,0.8550000000000001,0.9637499999999999,0.8579183012109841,0.9093749999999998,200
14-12-8-6-4,5,SVM,DeepONMF_H5,3,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8586646686646686,0.9125,200
14-12-8-6-4,5,SVM,DeepONMF_H5,4,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9674999999999999,0.8717960267960269,0.91875,200
14-12-8-6-4,5,SVM,DeepONMF_H5,5,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9180496556027553,0.946875,200
14-12-8-6-4,5,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9374999999999998,0.7730355665839537,0.84375,200
14-12-8-6-4,5,SVM,DeepONMF_W,2,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.6950000000000001,0.9237499999999998,0.697166031019578,0.809375,200
14-12-8-6-4,5,SVM,DeepONMF_W,3,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7598118968200472,0.8375,200
14-12-8-6-4,5,SVM,DeepONMF_W,4,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9275,0.7102668159943702,0.8187500000000002,200
14-12-8-6-4,5,SVM,DeepONMF_W,5,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7658988027754069,0.84375,200
14-12-8-6-4,5,UjaNet,DeepONMF_H5,1,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9506063688826323,0.96875,200
14-12-8-6-4,5,UjaNet,DeepONMF_H5,2,PROMEDIO_MACRO,179,779,21,21,0.958,0.8950000000000001,0.9737499999999999,0.8949417226283811,0.934375,200
14-12-8-6-4,5,UjaNet,DeepONMF_H5,3,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9099999999999999,0.9774999999999998,0.9116573955213235,0.94375,200
14-12-8-6-4,5,UjaNet,DeepONMF_H5,4,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9824999999999999,0.9312020905923346,0.95625,200
14-12-8-6-4,5,UjaNet,DeepONMF_H5,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.98375,0.9357133708418898,0.959375,200
14-12-8-6-4,5,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.9687499999999998,0.8794557878280953,0.9218749999999998,200
14-12-8-6-4,5,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.8868178786277028,0.925,200
14-12-8-6-4,5,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.8450000000000001,0.96125,0.8498185941043083,0.903125,200
14-12-8-6-4,5,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8700000000000001,0.9675,0.8747722303536257,0.91875,200
14-12-8-6-4,5,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8814983532664572,0.921875,200
