distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
20-13-3-2,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8820764259859948,0.91875,200
20-13-3-2,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8404402046081205,0.896875,200
20-13-3-2,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9574999999999999,0.831078015054192,0.89375,200
20-13-3-2,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,173,773,27,27,0.9460000000000001,0.865,0.9662499999999999,0.8736695447409734,0.915625,200
20-13-3-2,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,176,776,24,24,0.952,0.8799999999999999,0.97,0.890914402433767,0.925,200
20-13-3-2,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9325000000000001,0.7523108744566965,0.83125,200
20-13-3-2,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,131,731,69,69,0.8619999999999999,0.655,0.91375,0.6677059631380995,0.784375,200
20-13-3-2,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,140,740,60,60,0.8799999999999999,0.7,0.925,0.7188878442735385,0.8125,200
20-13-3-2,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,144,744,56,56,0.8879999999999999,0.72,0.9299999999999999,0.7392347477055123,0.825,200
20-13-3-2,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7536589297227596,0.821875,200
20-13-3-2,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.98125,0.9268789146390126,0.953125,200
20-13-3-2,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9675,0.8714553775997229,0.91875,200
20-13-3-2,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,174,774,26,26,0.9480000000000001,0.8699999999999999,0.9674999999999999,0.8697260552071816,0.91875,200
20-13-3-2,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9774999999999998,0.9106641256641257,0.94375,200
20-13-3-2,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9100000000000001,0.9775,0.9114921353156648,0.94375,200
20-13-3-2,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,152,752,48,48,0.9040000000000001,0.76,0.9400000000000001,0.7765518201127958,0.85,200
20-13-3-2,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9325000000000001,0.7361138695796094,0.83125,200
20-13-3-2,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7183975982737592,0.821875,200
20-13-3-2,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.7919799182789639,0.86875,200
20-13-3-2,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,146,746,54,54,0.892,0.7300000000000001,0.9325000000000001,0.7280225015342735,0.83125,200
20-13-3-2,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,194,794,6,6,0.9880000000000001,0.9700000000000001,0.9925,0.970713839006522,0.98125,200
20-13-3-2,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8801581407560668,0.921875,200
20-13-3-2,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9119432633389106,0.94375,200
20-13-3-2,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,190,790,10,10,0.9800000000000001,0.95,0.9875,0.9530346001134429,0.96875,200
20-13-3-2,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9413487596414425,0.9625,200
20-13-3-2,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8366640744888226,0.890625,200
20-13-3-2,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8241598717306822,0.890625,200
20-13-3-2,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,161,761,39,39,0.922,0.8049999999999999,0.9512500000000002,0.8207182102543179,0.878125,200
20-13-3-2,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8431836692939468,0.9,200
20-13-3-2,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8345675634594922,0.896875,200
