,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,97.0,1.0,0.0,2.0
MR,2.0,3.0,92.0,1.5,1.5
MS,0.0,2.0,1.0,94.0,3.0
MVP,0.5,2.5,3.0,2.0,92.0
