,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,2,0,4
real_AS,0,37,1,1,1
real_MR,0,3,32,3,2
real_MS,1,4,1,33,1
real_MVP,3,5,3,3,26
