,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,1,0,0,1
real_AS,0,39,0,1,0
real_MR,0,1,33,5,1
real_MS,2,5,2,30,1
real_MVP,4,4,2,1,29
