,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,0,40,0,0,0
real_MR,0,1,36,2,1
real_MS,0,0,1,39,0
real_MVP,0,0,0,1,39
