,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,40,0,0,0,0
real_AS,0,37,3,0,0
real_MR,3,1,36,0,0
real_MS,0,2,1,36,1
real_MVP,1,2,1,1,35
