,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,1,2
real_AS,0,40,0,0,0
real_MR,0,2,28,9,1
real_MS,0,1,0,37,2
real_MVP,0,6,1,2,31
