epoca,loss_train,loss_val
1,0.5302961860832415,0.39676085114479065
2,0.3240537435600632,0.2198943942785263
3,0.21516275734297538,0.1664002537727356
4,0.21183783149248675,0.1657564342021942
5,0.19741855716136725,0.16342519223690033
6,0.1668643666137206,0.14827118813991547
7,0.1523604093266553,0.15815339982509613
8,0.14878320301680728,0.1342281550168991
9,0.14913695489399528,0.1966037154197693
10,0.13677570106167541,0.12058169394731522
11,0.12178064983240083,0.1580653041601181
12,0.11586125199928095,0.12390544265508652
13,0.10937407377519105,0.120713971555233
14,0.10740805457738277,0.1382569819688797
15,0.11658966092784938,0.11623062938451767
16,0.08640965062046521,0.13223445415496826
17,0.0936062328523564,0.10999070852994919
18,0.08215257020569161,0.10587606579065323
19,0.08366242281504367,0.10097537934780121
20,0.0839901112485677,0.10319772362709045
21,0.070803561186614,0.11059065163135529
22,0.0909597962531016,0.09183578193187714
23,0.0738684699723595,0.1369645893573761
24,0.07055322511280936,0.10534779727458954
25,0.07076348083730984,0.11643137037754059
26,0.07364609618487425,0.10815128684043884
27,0.06197598869498746,0.15475162863731384
28,0.07842216384597123,0.09499805420637131
29,0.05454077935581537,0.09671469032764435
30,0.06202708200649604,0.11971227824687958
