,N,AS,MR,MS,MVP
N,97.0,0.0,0.5,0.0,2.5
AS,0.5,95.0,2.5,0.5,1.5
MR,2.0,3.5000000000000004,92.0,2.0,0.5
MS,0.5,1.5,0.5,95.0,2.5
MVP,2.5,2.0,3.5000000000000004,1.0,91.0
