indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_0db,N,New_N_001.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3517540273207107,6x212,0.02408619993366301,12,0.2863045206810682,0.315599282130731,0.0165629000402987,8,0.146172523462638,0.3240920549667076,0.003573700087144971,6,0.11558819826389191,0.33243451393249746,0.003021900076419115
1,SNR_0db,N,New_N_002.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3501851174891655,6x212,0.024718599976040423,12,0.28300325903662205,0.33742172567959916,0.016471399925649166,8,0.13801921480353194,0.3498528197281261,0.003894799971021712,6,0.11272232876855168,0.36006150665405,0.0032619000412523746
2,SNR_0db,N,New_N_003.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.35301145540143536,6x212,0.02427169994916767,12,0.2874436969853597,0.337410861603456,0.016312799998559058,8,0.13887555629198997,0.339980338018633,0.003434200072661042,6,0.11274663598857419,0.3326057336543301,0.0030456000240519643
3,SNR_0db,N,New_N_004.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.35573804346250454,6x212,0.02451040002051741,12,0.2894213779197203,0.342339667040984,0.016372799989767373,8,0.14212162718993876,0.3435154000311914,0.003985099960118532,6,0.11698300481102147,0.3375809008524103,0.0031426999485120177
4,SNR_0db,N,New_N_005.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.34900413907272176,6x212,0.02416070003528148,12,0.28491894753390384,0.3241580618680051,0.016145600005984306,8,0.14071973039040211,0.33193648077654536,0.0035674000391736627,6,0.11390202315692695,0.33457445597618973,0.0029630999779328704
5,SNR_0db,N,New_N_006.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.35190658508097983,6x212,0.023689100053161383,12,0.2879162948496661,0.3383274516866224,0.015978199895471334,8,0.14106625366340808,0.3367859507271826,0.003234800067730248,6,0.11407926131692529,0.3301115532510265,0.0036286000395193696
6,SNR_0db,N,New_N_007.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3526912123973536,6x212,0.02284810005221516,12,0.287546953230461,0.323743973072379,0.01567250001244247,8,0.14669589005652117,0.3309707091825506,0.0033825000282377005,6,0.11847004100921307,0.32207773895151165,0.003016000031493604
7,SNR_0db,N,New_N_008.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.34880219612810337,6x212,0.023355399956926703,12,0.28365522505300034,0.33075337790651127,0.016180400038138032,8,0.14465073753441718,0.3458040864410799,0.0033310999860987067,6,0.11689487019671425,0.34171697243878657,0.0029548999154940248
8,SNR_0db,N,New_N_009.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.34874848976069106,6x212,0.02398160006850958,12,0.28534951435277556,0.3353761364239709,0.015954299946315587,8,0.14198873042871335,0.34714727421769087,0.0040426000487059355,6,0.11577707732577136,0.34138848942848005,0.0030997999710962176
9,SNR_0db,N,New_N_010.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.35057479793896157,6x212,0.0243248000042513,12,0.2855883483827312,0.3355011935738745,0.015718000009655952,8,0.14015955894354332,0.35126399934174063,0.003558700089342892,6,0.1176413325716496,0.3514112508028072,0.0029542000265792012
10,SNR_0db,N,New_N_011.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3536350547988026,6x212,0.025109900045208633,12,0.28645928759032036,0.33133858237231595,0.016957800020463765,8,0.1444035629465779,0.33770603867036325,0.004211400053463876,6,0.11765251877497793,0.33262774256377436,0.0031110000563785434
11,SNR_0db,N,New_N_012.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3519161691139226,6x212,0.023768900078721344,12,0.2875352133970188,0.3259488326461769,0.016115800011903048,8,0.1450938993600623,0.32807084517403357,0.003828900051303208,6,0.11718869500200507,0.3282422631973309,0.0030109999934211373
12,SNR_0db,N,New_N_013.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3496971703224814,6x212,0.02517249993979931,12,0.2857972303847935,0.3377996291481313,0.016149300034157932,8,0.14109132011893014,0.35342968004591757,0.004827399970963597,6,0.11452300312580643,0.33435822542933313,0.0033170999959111214
13,SNR_0db,N,New_N_014.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3483418397305877,6x212,0.023912100004963577,12,0.2839037280820688,0.33416295070046087,0.016515499912202358,8,0.14179497581173361,0.3139323080373448,0.0034310000482946634,6,0.11560129718624071,0.33604540603829613,0.003098699962720275
14,SNR_0db,N,New_N_015.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.35778693399036543,6x212,0.025609000003896654,12,0.29281700564456664,0.32669876000380355,0.01748180005233735,8,0.14573358092476774,0.33669259762770143,0.0037536999443545938,6,0.11327119898117474,0.35760081093006135,0.003460099920630455
15,SNR_0db,N,New_N_016.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3540677866668652,6x212,0.024133999948389828,12,0.29080423020769447,0.3201667578011964,0.016763600055128336,8,0.14253431333082422,0.3332115454467091,0.0033759999787434936,6,0.1160419728667516,0.34012791995894226,0.003055299981497228
16,SNR_0db,N,New_N_017.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.35834716438307646,6x212,0.024591100052930415,12,0.2926558661379822,0.33048332731253155,0.016709899995476007,8,0.14704143390578928,0.3440236732655538,0.0034753000363707542,6,0.12029820291676754,0.34860434171945104,0.0034208999713882804
17,SNR_0db,N,New_N_018.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3544443784364231,6x212,0.023124300059862435,12,0.2887124281095318,0.32200098744503347,0.015958599979057908,8,0.1432069467908233,0.33307775350540175,0.0033771999878808856,6,0.11914273214863251,0.34284364078643387,0.0030531000811606646
18,SNR_0db,N,New_N_019.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.35113330764210327,6x212,0.023097299970686436,12,0.287162285245086,0.3272755512055807,0.01571680000051856,8,0.13814939513550453,0.3255169518971709,0.003417900064960122,6,0.11582377482745453,0.3323153868152856,0.003014700021594763
19,SNR_0db,N,New_N_020.wav,12-8-6,DeepONMF_H3,3,nndsvd,0.3521684807664111,6x212,0.024844200001098216,12,0.2869945231240565,0.3248553438915374,0.015252500073984265,8,0.14573645479830394,0.32989318489755914,0.004144099890254438,6,0.11273603207096142,0.34505422940744135,0.003098399960435927
