clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,142,18,3,0.895,0.925,0.8875,0.6727272727272727,0.90625,40
AS,34,131,29,6,0.825,0.85,0.81875,0.5396825396825397,0.834375,40
MR,22,153,7,18,0.875,0.55,0.95625,0.7586206896551724,0.753125,40
MS,16,152,8,24,0.84,0.4,0.95,0.6666666666666666,0.675,40
MVP,21,152,8,19,0.865,0.525,0.95,0.7241379310344828,0.7375,40
PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.6723670199532268,0.78125,200
