,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,2,0,1,2
real_AS,0,32,3,3,2
real_MR,0,8,26,6,0
real_MS,2,20,4,13,1
real_MVP,11,10,1,2,16
