clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,159,1,1,0.99,0.975,0.99375,0.975,0.984375,40
AS,34,150,10,6,0.92,0.85,0.9375,0.7727272727272727,0.89375,40
MR,34,153,7,6,0.935,0.85,0.95625,0.8292682926829268,0.903125,40
MS,35,160,0,5,0.975,0.875,1.0,1.0,0.9375,40
MVP,36,156,4,4,0.96,0.9,0.975,0.9,0.9375,40
PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.8953991130820398,0.93125,200
