epoca,loss_train,loss_val
1,1.552256022628985,1.335803508758545
2,1.3056775206013729,1.1680467128753662
3,1.1221558090887571,1.0516273975372314
4,1.0174549127879895,0.942155122756958
5,0.9326934359575573,0.8346088528633118
6,0.80569956961431,0.8817201852798462
7,0.7519530355930328,0.68752121925354
8,0.6514610271704825,0.6887329816818237
9,0.5616842567136413,0.6669976115226746
10,0.5094588332270321,0.8080391883850098
11,0.45587891830425514,0.6413570642471313
12,0.3984239528837957,0.6938790082931519
13,0.4065544338602769,0.5500268340110779
14,0.2935767575706306,0.6972665190696716
15,0.27899415379292086,0.6231748461723328
16,0.22131398241770894,0.6797720193862915
17,0.2249331330194285,0.7269536852836609
18,0.25484262004886804,0.8924741148948669
19,0.24121128159918284,0.6709888577461243
20,0.2052314489295608,0.6099570989608765
21,0.12770861284317156,0.8541644811630249
22,0.11741295951957766,0.8005626201629639
23,0.13778387223321356,0.8517926931381226
