distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
13-12-6,3,KNN,DeepONMF_H3,1,157,31,9,3,0.94,0.98125,0.775,0.9457831325301205,0.878125
13-12-6,3,KNN,DeepONMF_H3,2,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
13-12-6,3,KNN,DeepONMF_H3,3,155,30,10,5,0.925,0.96875,0.75,0.9393939393939394,0.859375
13-12-6,3,KNN,DeepONMF_H3,4,156,35,5,4,0.955,0.975,0.875,0.968944099378882,0.925
13-12-6,3,KNN,DeepONMF_H3,5,157,31,9,3,0.94,0.98125,0.775,0.9457831325301205,0.878125
13-12-6,3,KNN,DeepONMF_W,1,146,35,5,14,0.905,0.9125,0.875,0.9668874172185431,0.89375
13-12-6,3,KNN,DeepONMF_W,2,139,35,5,21,0.87,0.86875,0.875,0.9652777777777778,0.871875
13-12-6,3,KNN,DeepONMF_W,3,143,37,3,17,0.9,0.89375,0.925,0.9794520547945206,0.909375
13-12-6,3,KNN,DeepONMF_W,4,140,34,6,20,0.87,0.875,0.85,0.958904109589041,0.8625
13-12-6,3,KNN,DeepONMF_W,5,144,35,5,16,0.895,0.9,0.875,0.9664429530201343,0.8875
13-12-6,3,SVM,DeepONMF_H3,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
13-12-6,3,SVM,DeepONMF_H3,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
13-12-6,3,SVM,DeepONMF_H3,3,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
13-12-6,3,SVM,DeepONMF_H3,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
13-12-6,3,SVM,DeepONMF_H3,5,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
13-12-6,3,SVM,DeepONMF_W,1,146,39,1,14,0.925,0.9125,0.975,0.9931972789115646,0.94375
13-12-6,3,SVM,DeepONMF_W,2,144,38,2,16,0.91,0.9,0.95,0.9863013698630136,0.925
13-12-6,3,SVM,DeepONMF_W,3,143,37,3,17,0.9,0.89375,0.925,0.9794520547945206,0.909375
13-12-6,3,SVM,DeepONMF_W,4,148,38,2,12,0.93,0.925,0.95,0.9866666666666667,0.9375
13-12-6,3,SVM,DeepONMF_W,5,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
13-12-6,3,UjaNet,DeepONMF_H3,1,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
13-12-6,3,UjaNet,DeepONMF_H3,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
13-12-6,3,UjaNet,DeepONMF_H3,3,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
13-12-6,3,UjaNet,DeepONMF_H3,4,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
13-12-6,3,UjaNet,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
13-12-6,3,UjaNet,DeepONMF_W,1,155,38,2,5,0.965,0.96875,0.95,0.9872611464968153,0.959375
13-12-6,3,UjaNet,DeepONMF_W,2,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
13-12-6,3,UjaNet,DeepONMF_W,3,155,32,8,5,0.935,0.96875,0.8,0.950920245398773,0.884375
13-12-6,3,UjaNet,DeepONMF_W,4,156,40,0,4,0.98,0.975,1.0,1.0,0.9875
13-12-6,3,UjaNet,DeepONMF_W,5,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
