distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
15-11-4,3,KNN,DeepONMF_H3,1,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
15-11-4,3,KNN,DeepONMF_H3,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-11-4,3,KNN,DeepONMF_H3,3,155,32,8,5,0.935,0.96875,0.8,0.950920245398773,0.884375
15-11-4,3,KNN,DeepONMF_H3,4,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
15-11-4,3,KNN,DeepONMF_H3,5,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
15-11-4,3,KNN,DeepONMF_W,1,149,32,8,11,0.905,0.93125,0.8,0.9490445859872612,0.8656250000000001
15-11-4,3,KNN,DeepONMF_W,2,144,35,5,16,0.895,0.9,0.875,0.9664429530201343,0.8875
15-11-4,3,KNN,DeepONMF_W,3,150,34,6,10,0.92,0.9375,0.85,0.9615384615384616,0.89375
15-11-4,3,KNN,DeepONMF_W,4,152,36,4,8,0.94,0.95,0.9,0.9743589743589743,0.925
15-11-4,3,KNN,DeepONMF_W,5,149,34,6,11,0.915,0.93125,0.85,0.9612903225806452,0.890625
15-11-4,3,SVM,DeepONMF_H3,1,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
15-11-4,3,SVM,DeepONMF_H3,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
15-11-4,3,SVM,DeepONMF_H3,3,154,38,2,6,0.96,0.9625,0.95,0.9871794871794872,0.95625
15-11-4,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
15-11-4,3,SVM,DeepONMF_H3,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-11-4,3,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
15-11-4,3,SVM,DeepONMF_W,2,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
15-11-4,3,SVM,DeepONMF_W,3,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
15-11-4,3,SVM,DeepONMF_W,4,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
15-11-4,3,SVM,DeepONMF_W,5,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
15-11-4,3,UjaNet,DeepONMF_H3,1,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-11-4,3,UjaNet,DeepONMF_H3,2,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
15-11-4,3,UjaNet,DeepONMF_H3,3,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-11-4,3,UjaNet,DeepONMF_H3,4,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
15-11-4,3,UjaNet,DeepONMF_H3,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
15-11-4,3,UjaNet,DeepONMF_W,1,154,38,2,6,0.96,0.9625,0.95,0.9871794871794872,0.95625
15-11-4,3,UjaNet,DeepONMF_W,2,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
15-11-4,3,UjaNet,DeepONMF_W,3,153,37,3,7,0.95,0.95625,0.925,0.9807692307692307,0.940625
15-11-4,3,UjaNet,DeepONMF_W,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
15-11-4,3,UjaNet,DeepONMF_W,5,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
