clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
AS,1,1,3,0,0.4,1.0,0.25,0.25,0.625,1
MR,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
MS,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
MVP,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
PROMEDIO_MACRO,2,17,3,3,0.76,0.4,0.85,0.25,0.625,5
