indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
19,SNR_5db,N,New_N_020.wav,28-10,DeepONMF_H2,2,0.2553553567650531,10x212,0.02434710005763918,28,0.199677387473612,0.3094251852963154,0.018464500084519386,10,0.43581383547641345,0.12325711262791743,0.005080799921415746
20,SNR_5db,N,New_N_021.wav,28-10,DeepONMF_H2,2,0.25268688694707425,10x212,0.023202899959869683,28,0.19691449363855903,0.2745088702967605,0.0174002000130713,10,0.4308968020804745,0.1265096904399136,0.005014800000935793
21,SNR_5db,N,New_N_022.wav,28-10,DeepONMF_H2,2,0.2567187143520418,10x212,0.023443200043402612,28,0.1953321110607787,0.28390446786090745,0.01795110001694411,10,0.43234190333905287,0.14498741130760334,0.004701799945905805
22,SNR_5db,N,New_N_023.wav,28-10,DeepONMF_H2,2,0.25470623725488467,10x212,0.026238300022669137,28,0.19587662558760469,0.27953742251078073,0.020522399921901524,10,0.3828465837772264,0.11752960704583137,0.004843000089749694
23,SNR_5db,N,New_N_024.wav,28-10,DeepONMF_H2,2,0.2576078428007986,10x212,0.02709010010585189,28,0.19757548559449573,0.3277701098455978,0.021607000031508505,10,0.4131679541682712,0.11546536602650796,0.00457530003041029
24,SNR_5db,N,New_N_025.wav,28-10,DeepONMF_H2,2,0.2596409977277966,10x212,0.0304986999835819,28,0.1990483957703354,0.27582750566864894,0.02443729992955923,10,0.41739402561337985,0.12591716175716242,0.0050877999747172
25,SNR_5db,N,New_N_026.wav,28-10,DeepONMF_H2,2,0.2583939762144663,10x212,0.03422710008453578,28,0.19635746406069932,0.27984854417169464,0.026454699924215674,10,0.4418305958636328,0.13945389966012173,0.006768799968995154
26,SNR_5db,N,New_N_027.wav,28-10,DeepONMF_H2,2,0.2544968879267773,10x212,0.03408430004492402,28,0.19304295688441728,0.2925095727505875,0.024403100018389523,10,0.486531950890667,0.15845115572575943,0.008734600036405027
27,SNR_5db,N,New_N_028.wav,28-10,DeepONMF_H2,2,0.25629145049317087,10x212,0.029478800017386675,28,0.19415142070517766,0.27191042818764877,0.022651900071650743,10,0.43478961608272637,0.10853065669255178,0.005830700043588877
28,SNR_5db,N,New_N_029.wav,28-10,DeepONMF_H2,2,0.2521541396278539,10x212,0.027496400056406856,28,0.19777229372030153,0.3198887385367793,0.021384299965575337,10,0.4270424971369167,0.1364442630923113,0.005088200094178319
29,SNR_5db,N,New_N_030.wav,28-10,DeepONMF_H2,2,0.24879643896482448,10x212,0.025705400039441884,28,0.2004716151737707,0.31382954568383853,0.02074820001143962,10,0.469317141459084,0.141040035292192,0.004208700032904744
30,SNR_5db,N,New_N_031.wav,28-10,DeepONMF_H2,2,0.25044472419800073,10x212,0.024487000075168908,28,0.19763449539650896,0.3243912062274013,0.018976100021973252,10,0.3419713590491829,0.12802957035178894,0.004673099960200489
31,SNR_5db,N,New_N_032.wav,28-10,DeepONMF_H2,2,0.2536839888854262,10x212,0.02482880000025034,28,0.20134805266726352,0.31733953736589815,0.019080800004303455,10,0.4147174557750275,0.12718698080780685,0.004857500083744526
32,SNR_5db,N,New_N_033.wav,28-10,DeepONMF_H2,2,0.25830091317663934,10x212,0.023556799977086484,28,0.20058565370193976,0.3213847726573719,0.018621299997903407,10,0.41786563749532923,0.12085916066862484,0.004135899944230914
33,SNR_5db,N,New_N_034.wav,28-10,DeepONMF_H2,2,0.24867289493205047,10x212,0.02464970003347844,28,0.19686832411611285,0.2729923294064341,0.01971110003069043,10,0.44467370442641474,0.15718234453675006,0.004127399995923042
34,SNR_5db,N,New_N_035.wav,28-10,DeepONMF_H2,2,0.2582488108528823,10x212,0.02397489990107715,28,0.1973835393758276,0.28165780068786334,0.019153599976561964,10,0.4361677258584267,0.1394994902966946,0.003991100005805492
35,SNR_5db,N,New_N_036.wav,28-10,DeepONMF_H2,2,0.24837635267532054,10x212,0.025564000010490417,28,0.19454884053918714,0.2830686071578653,0.020606599980965257,10,0.35653278841507124,0.14310097866539057,0.004200299968943
36,SNR_5db,N,New_N_037.wav,28-10,DeepONMF_H2,2,0.1928362339887129,10x212,0.023981900070793927,28,0.14785556955497414,0.3365133543118252,0.019027500064112246,10,0.34715365594829806,0.10191018280874364,0.004076199955306947
37,SNR_5db,N,New_N_038.wav,28-10,DeepONMF_H2,2,0.25203512098169867,10x212,0.023143099970184267,28,0.20205742546203442,0.28006358791548497,0.017651299946010113,10,0.3475864329310614,0.10548196453843706,0.0045553999952971935
38,SNR_5db,N,New_N_039.wav,28-10,DeepONMF_H2,2,0.26269913720154375,10x212,0.02341379993595183,28,0.1960412341280653,0.2553287228365388,0.018702800036408007,10,0.4193321615628355,0.12479574127209722,0.0038373999996110797
39,SNR_5db,N,New_N_040.wav,28-10,DeepONMF_H2,2,0.24515181121663707,10x212,0.024133600061759353,28,0.20172736269069516,0.30914182205721236,0.018522400059737265,10,0.33823421399038484,0.09437460189301532,0.004727999912574887
40,SNR_5db,N,New_N_041.wav,28-10,DeepONMF_H2,2,0.25256793152239354,10x212,0.02422000002115965,28,0.1926802428249202,0.3211649692280217,0.018929600017145276,10,0.3744416410276263,0.13943068642551112,0.00430849997792393
41,SNR_5db,N,New_N_042.wav,28-10,DeepONMF_H2,2,0.2629490219797648,10x212,0.027635700069367886,28,0.19983827902545795,0.32940495670375214,0.020814700052142143,10,0.3949347833036011,0.14710667873558447,0.005821899976581335
42,SNR_5db,N,New_N_043.wav,28-10,DeepONMF_H2,2,0.2516323499337017,10x212,0.024621100048534572,28,0.19380440797401716,0.321773214189519,0.01964449998922646,10,0.38674790567634093,0.12745001819857438,0.004237700020894408
43,SNR_5db,N,New_N_044.wav,28-10,DeepONMF_H2,2,0.24432502296482192,10x212,0.026977799949236214,28,0.19686126616126295,0.3236260819541068,0.020498699974268675,10,0.41417545530316724,0.13256852197118735,0.005453100078739226
44,SNR_5db,N,New_N_045.wav,28-10,DeepONMF_H2,2,0.24098001489256032,10x212,0.025753900059498847,28,0.1948426956140666,0.3342975455277173,0.020857400028035045,10,0.3774734204801768,0.1260851705850475,0.004105200059711933
45,SNR_5db,N,New_N_046.wav,28-10,DeepONMF_H2,2,0.24979001199614473,10x212,0.029379500076174736,28,0.2024764300099818,0.35920240571541007,0.022772100055590272,10,0.3824843321555181,0.10633685686677799,0.005781099898740649
46,SNR_5db,N,New_N_047.wav,28-10,DeepONMF_H2,2,0.2423904289152788,10x212,0.028473900048993528,28,0.19416227572734657,0.30977312156605563,0.022187900030985475,10,0.37729281795965086,0.1314635349273705,0.005445700022391975
47,SNR_5db,N,New_N_048.wav,28-10,DeepONMF_H2,2,0.24655671167082266,10x212,0.02583050006069243,28,0.19832516920638316,0.30667077871299975,0.020623499993234873,10,0.3989223503718332,0.10450368274381067,0.004470300045795739
48,SNR_5db,N,New_N_049.wav,28-10,DeepONMF_H2,2,0.25012869945127963,10x212,0.027919900021515787,28,0.19536379295470852,0.3115158742159039,0.02275859995279461,10,0.3812164497574368,0.1216404420761609,0.004443900077603757
49,SNR_5db,N,New_N_050.wav,28-10,DeepONMF_H2,2,0.24686019363713002,10x212,0.02577229996677488,28,0.19506495222867581,0.2852181637425978,0.019794999971054494,10,0.4197029270168757,0.13500286243664703,0.005153500009328127
50,SNR_5db,N,New_N_051.wav,28-10,DeepONMF_H2,2,0.25233664964061436,10x212,0.025602000067010522,28,0.1967372069609401,0.34443767782939283,0.020720999920740724,10,0.38907687641701655,0.11201472574294241,0.004170899977907538
51,SNR_5db,N,New_N_052.wav,28-10,DeepONMF_H2,2,0.2466320248084587,10x212,0.025173500063829124,28,0.19985723354422866,0.3204523775838481,0.019424800062552094,10,0.35644410473384813,0.1280561835933301,0.00493970001116395
52,SNR_5db,N,New_N_053.wav,28-10,DeepONMF_H2,2,0.2543856421131643,10x212,0.025019200053066015,28,0.20027356579385122,0.31218911698983565,0.019941199920140207,10,0.38446713566879737,0.11870174800936836,0.004205100005492568
53,SNR_5db,N,New_N_054.wav,28-10,DeepONMF_H2,2,0.2514757063341424,10x212,0.02787190000526607,28,0.19484149308932502,0.28702082885423313,0.021286799921654165,10,0.3452503557033438,0.09730841021145081,0.0057468999875709414
54,SNR_5db,N,New_N_055.wav,28-10,DeepONMF_H2,2,0.25099238111967137,10x212,0.0255588999716565,28,0.20008261519487824,0.2998526219426008,0.020424499991349876,10,0.4065245844848918,0.10235711867141226,0.004391800030134618
55,SNR_5db,N,New_N_056.wav,28-10,DeepONMF_H2,2,0.2515092894649379,10x212,0.025451599969528615,28,0.20654957262488388,0.36979796625899647,0.020359399961307645,10,0.4142700874613224,0.10338972835634609,0.00434839993249625
56,SNR_5db,N,New_N_057.wav,28-10,DeepONMF_H2,2,0.24321427306369647,10x212,0.02479620010126382,28,0.1925601198631773,0.31350290368237416,0.019402200006879866,10,0.36604979718607167,0.12447795085201399,0.004634600016288459
57,SNR_5db,N,New_N_058.wav,28-10,DeepONMF_H2,2,0.2573022491170572,10x212,0.025002800044603646,28,0.20078606614036942,0.3240353709300329,0.019823700073175132,10,0.3719626069090586,0.11045356435188533,0.004220999893732369
58,SNR_5db,N,New_N_059.wav,28-10,DeepONMF_H2,2,0.24399575098892712,10x212,0.02477979997638613,28,0.1915437340262979,0.29948926302921125,0.01992940006311983,10,0.3713917116487578,0.11984994834833267,0.004001599969342351
59,SNR_5db,N,New_N_060.wav,28-10,DeepONMF_H2,2,0.243761534548792,10x212,0.023620899999514222,28,0.19550152252141667,0.31446102167354634,0.01826379995327443,10,0.40908165679955566,0.12166705712157516,0.004419500008225441
60,SNR_5db,N,New_N_061.wav,28-10,DeepONMF_H2,2,0.2438647370714088,10x212,0.02106820000335574,28,0.19485478805392017,0.29998136843675494,0.016304800054058433,10,0.4171989567459999,0.12676388795723154,0.004070899914950132
61,SNR_5db,N,New_N_062.wav,28-10,DeepONMF_H2,2,0.24767402969921265,10x212,0.021273299935273826,28,0.19787687566720014,0.3384586991749747,0.01701780001167208,10,0.40685926185731575,0.12052531624123759,0.003603799967095256
62,SNR_5db,N,New_N_063.wav,28-10,DeepONMF_H2,2,0.25766295847481796,10x212,0.020452699973247945,28,0.19483441311369826,0.3018192993236319,0.015506100025959313,10,0.3940299553783259,0.1200326841215861,0.003993400023318827
63,SNR_5db,N,New_N_064.wav,28-10,DeepONMF_H2,2,0.24266582379906734,10x212,0.024217300000600517,28,0.19172941637944158,0.2937031585906454,0.019042000058107078,10,0.41534130178131506,0.11674524281193571,0.004419500008225441
64,SNR_5db,N,New_N_065.wav,28-10,DeepONMF_H2,2,0.2449791706738601,10x212,0.02263719995971769,28,0.1903438732242,0.2870299710232797,0.018184399930760264,10,0.37428459080606563,0.11987961912832835,0.0037632000166922808
65,SNR_5db,N,New_N_066.wav,28-10,DeepONMF_H2,2,0.24639346224312236,10x212,0.0210048999870196,28,0.20043400994866056,0.3017673817308624,0.015978200011886656,10,0.43689859300591927,0.12613143487453882,0.004314600024372339
66,SNR_5db,N,New_N_067.wav,28-10,DeepONMF_H2,2,0.2586212286416899,10x212,0.020295599941164255,28,0.1956120985304467,0.30266132305083765,0.015431699925102293,10,0.4608562807852339,0.10131030484263102,0.004163399920798838
67,SNR_5db,N,New_N_068.wav,28-10,DeepONMF_H2,2,0.24609271938211608,10x212,0.019711499917320907,28,0.19800892475930154,0.3182544044932658,0.014951199991628528,10,0.4128376958743587,0.13341501396135275,0.0040336999809369445
68,SNR_5db,N,New_N_069.wav,28-10,DeepONMF_H2,2,0.24715023708006947,10x212,0.0200978999491781,28,0.19708315354879835,0.3033915748060123,0.015740000060759485,10,0.4035666627497595,0.12119505531241957,0.003589699976146221
69,SNR_5db,N,New_N_070.wav,28-10,DeepONMF_H2,2,0.2532600031010236,10x212,0.02066549996379763,28,0.1960260458127935,0.30820789665167503,0.015879199956543744,10,0.4218455617233594,0.13916992318708285,0.0035558000672608614
70,SNR_5db,N,New_N_071.wav,28-10,DeepONMF_H2,2,0.25141894693455874,10x212,0.019983000005595386,28,0.19599765711300354,0.30498802309797257,0.013801499968394637,10,0.4327646129829371,0.1463438386985866,0.004982199985533953
71,SNR_5db,N,New_N_072.wav,28-10,DeepONMF_H2,2,0.247995147578407,10x212,0.019915999961085618,28,0.19960407127091181,0.3218330005552423,0.015360399964265525,10,0.4518488013618717,0.13956930661347614,0.0037593001034110785
72,SNR_5db,N,New_N_073.wav,28-10,DeepONMF_H2,2,0.24257621704484875,10x212,0.022698800079524517,28,0.19328955620577068,0.2967751629928482,0.01828149997163564,10,0.38756804462258465,0.1394419517350032,0.003580500022508204
73,SNR_5db,N,New_N_074.wav,28-10,DeepONMF_H2,2,0.2579090832910425,10x212,0.02232810005079955,28,0.20183529951066312,0.34202485358586054,0.016697200015187263,10,0.3449779297513163,0.13265645636296572,0.004730099928565323
74,SNR_5db,N,New_N_075.wav,28-10,DeepONMF_H2,2,0.25315752300713124,10x212,0.02049650007393211,28,0.19745085818833397,0.30046919293411417,0.015034699928946793,10,0.38761938874273294,0.1273027036216365,0.00471160002052784
75,SNR_5db,N,New_N_076.wav,28-10,DeepONMF_H2,2,0.24232280761751238,10x212,0.024416300002485514,28,0.1934301130685215,0.2843272863393738,0.01982199994381517,10,0.40571637328670623,0.1330256090216237,0.0038376000011339784
76,SNR_5db,N,New_N_077.wav,28-10,DeepONMF_H2,2,0.24976115744220687,10x212,0.023253299994394183,28,0.19903762261454985,0.31203061343033833,0.01809909997973591,10,0.43776340313923096,0.1244160575363714,0.004397100070491433
77,SNR_5db,N,New_N_078.wav,28-10,DeepONMF_H2,2,0.2513396083050081,10x212,0.024908100022003055,28,0.1983771000049004,0.3117313421171576,0.019394799950532615,10,0.38129787612028015,0.13448215516364742,0.004600199987180531
78,SNR_5db,N,New_N_079.wav,28-10,DeepONMF_H2,2,0.25572003382761715,10x212,0.02701399999205023,28,0.19631924804321457,0.30759680071344875,0.02118709997739643,10,0.3816571692887972,0.13132246806391099,0.0047972999745979905
79,SNR_5db,N,New_N_080.wav,28-10,DeepONMF_H2,2,0.2486237073088368,10x212,0.02523449994623661,28,0.20083358913281787,0.33083618159890954,0.01980600005481392,10,0.3901326557029114,0.12777371221504416,0.004543700022622943
80,SNR_5db,N,New_N_081.wav,28-10,DeepONMF_H2,2,0.24516811753045828,10x212,0.02491279994137585,28,0.19167607341774212,0.2883089725553967,0.01893520005978644,10,0.37341747419669813,0.16066970310969153,0.005161199951544404
81,SNR_5db,N,New_N_082.wav,28-10,DeepONMF_H2,2,0.24658546503612144,10x212,0.022797899902798235,28,0.19864420493315038,0.3293701926292858,0.018088500015437603,10,0.3684190730859162,0.13236790093246778,0.0038949999725446105
82,SNR_5db,N,New_N_083.wav,28-10,DeepONMF_H2,2,0.2702116010776586,10x212,0.022870299988426268,28,0.2026140494224287,0.3226311898592627,0.017438000068068504,10,0.431499713990801,0.1472519194260115,0.0045232999837026
83,SNR_5db,N,New_N_084.wav,28-10,DeepONMF_H2,2,0.2557388104518896,10x212,0.024941000039689243,28,0.19697996782486096,0.28762743019158094,0.018810799927450716,10,0.3926336694266215,0.13012900394928623,0.00519900000654161
84,SNR_5db,N,New_N_085.wav,28-10,DeepONMF_H2,2,0.24247646866485376,10x212,0.027203000034205616,28,0.19708740710829148,0.30926887726867486,0.020734800025820732,10,0.4152523451579916,0.13296622414881504,0.005453700083307922
85,SNR_5db,N,New_N_086.wav,28-10,DeepONMF_H2,2,0.24655600042173623,10x212,0.02409520000219345,28,0.19660930340619473,0.30898310903486026,0.019508700002916157,10,0.3917688088050343,0.13551123196728274,0.0037733999779447913
86,SNR_5db,N,New_N_087.wav,28-10,DeepONMF_H2,2,0.24411982877649532,10x212,0.022148699965327978,28,0.19994618698583047,0.34675156620425246,0.017809499986469746,10,0.3838309992590619,0.11648015658923377,0.003585300059057772
87,SNR_5db,N,New_N_088.wav,28-10,DeepONMF_H2,2,0.2573783273043823,10x212,0.021556899999268353,28,0.20032612949628506,0.3086516084274936,0.015418599941767752,10,0.4467732337828346,0.12536700257252917,0.004951599985361099
88,SNR_5db,N,New_N_089.wav,28-10,DeepONMF_H2,2,0.2500587998820176,10x212,0.02035450004041195,28,0.199118303191278,0.3250085953944532,0.01572409993968904,10,0.3762082916276976,0.12963505210071055,0.0037422000896185637
89,SNR_5db,N,New_N_090.wav,28-10,DeepONMF_H2,2,0.26101186373794866,10x212,0.020391899975948036,28,0.19429695024566318,0.29293811903466077,0.016015300061553717,10,0.3913090482814111,0.14552430622576668,0.003592299995943904
90,SNR_5db,N,New_N_091.wav,28-10,DeepONMF_H2,2,0.2615574534278908,10x212,0.022052999935112894,28,0.20025031123104478,0.323136213870794,0.017205000040121377,10,0.41143391877370794,0.11786644904754956,0.003753200056962669
91,SNR_5db,N,New_N_092.wav,28-10,DeepONMF_H2,2,0.25249289547387954,10x212,0.0231962000252679,28,0.1949271308108694,0.3030152194899276,0.018558999989181757,10,0.407770410297293,0.12299996451803642,0.003859100048430264
92,SNR_5db,N,New_N_093.wav,28-10,DeepONMF_H2,2,0.2516044629487325,10x212,0.020259800017811358,28,0.19277381864432008,0.2880612991370711,0.01573320000898093,10,0.4513917591234717,0.17496074438129272,0.003621599986217916
93,SNR_5db,N,New_N_094.wav,28-10,DeepONMF_H2,2,0.24797211860786741,10x212,0.022404300048947334,28,0.19703802799926165,0.30713457435435204,0.017898499965667725,10,0.3766088119114535,0.12855326115477814,0.0036149000516161323
94,SNR_5db,N,New_N_095.wav,28-10,DeepONMF_H2,2,0.24280446905035008,10x212,0.021188999991863966,28,0.2001197952375957,0.3454210462403919,0.01530049997381866,10,0.3898479122986758,0.1122324710521251,0.005052900058217347
95,SNR_5db,N,New_N_096.wav,28-10,DeepONMF_H2,2,0.24245976152241547,10x212,0.021378499921411276,28,0.1894490590294489,0.29365583327264855,0.015850799973122776,10,0.42301509069573345,0.14917265040528657,0.004682300030253828
96,SNR_5db,N,New_N_097.wav,28-10,DeepONMF_H2,2,0.26435217556555024,10x212,0.02116579993162304,28,0.19538041633222886,0.28931606868201803,0.016614199965260923,10,0.41036515047315947,0.11862662272093646,0.003754099947400391
97,SNR_5db,N,New_N_098.wav,28-10,DeepONMF_H2,2,0.25580124516363906,10x212,0.024338699993677437,28,0.20202620007312033,0.3480996934255317,0.018578600022010505,10,0.4039629411637631,0.14613381625055538,0.004775199922733009
98,SNR_5db,N,New_N_099.wav,28-10,DeepONMF_H2,2,0.25114508736443397,10x212,0.0221485000802204,28,0.1993581650157456,0.3398512914626645,0.017167699988931417,10,0.38087692725217515,0.12197423405953142,0.004140099976211786
99,SNR_5db,N,New_N_100.wav,28-10,DeepONMF_H2,2,0.2395367739623151,10x212,0.021389400004409254,28,0.19153921993141673,0.30005988952599283,0.01657330000307411,10,0.3560672903861967,0.12015901769357319,0.00401359994430095
100,SNR_5db,N,New_N_101.wav,28-10,DeepONMF_H2,2,0.25103778534732013,10x212,0.02315599995199591,28,0.2007115967478873,0.3529624060485557,0.01798929995857179,10,0.3822000986356461,0.10554325834577752,0.004293299978598952
101,SNR_5db,N,New_N_102.wav,28-10,DeepONMF_H2,2,0.24586517231339305,10x212,0.02140620001591742,28,0.19794546361304433,0.3186394433457717,0.017088100081309676,10,0.39100951765351877,0.10813232315963285,0.0036228999961167574
102,SNR_5db,N,New_N_103.wav,28-10,DeepONMF_H2,2,0.25327276173117697,10x212,0.02104050002526492,28,0.19125917878603366,0.2826773581133493,0.016664499999023974,10,0.4181701758234037,0.13490203367501108,0.0036059999838471413
103,SNR_5db,N,New_N_104.wav,28-10,DeepONMF_H2,2,0.24748258926641564,10x212,0.02068600000347942,28,0.19200389608099816,0.2980516760185634,0.015432800049893558,10,0.41817003438540495,0.12980447375795218,0.004033799981698394
104,SNR_5db,N,New_N_105.wav,28-10,DeepONMF_H2,2,0.24091272743421513,10x212,0.020724300062283874,28,0.19709287555618984,0.3200048292644721,0.015494299936108291,10,0.38867908351637026,0.10897726076840168,0.004368399968370795
105,SNR_5db,N,New_N_106.wav,28-10,DeepONMF_H2,2,0.2395778421875206,10x212,0.022414500010199845,28,0.19301688302071654,0.29443999247037983,0.01783859997522086,10,0.3822291485179517,0.09896145190750126,0.0036368999863043427
106,SNR_5db,N,New_N_107.wav,28-10,DeepONMF_H2,2,0.23891022307349466,10x212,0.020087899989448488,28,0.19725627607151436,0.33902128134435844,0.015744499978609383,10,0.3963786181461519,0.1289313952127737,0.0035324000054970384
107,SNR_5db,N,New_N_108.wav,28-10,DeepONMF_H2,2,0.2510720869418903,10x212,0.02130699995905161,28,0.1998411089997879,0.2989371808445891,0.01642489992082119,10,0.3909659717105789,0.11609317920944354,0.003985899966210127
108,SNR_5db,N,New_N_109.wav,28-10,DeepONMF_H2,2,0.24591637680143916,10x212,0.020426200004294515,28,0.19230893259200854,0.32900538956569303,0.01578660006634891,10,0.35005835926506995,0.12092773732826036,0.00390110001899302
109,SNR_5db,N,New_N_110.wav,28-10,DeepONMF_H2,2,0.2554141852957876,10x212,0.02089380007237196,28,0.20035078843967785,0.31653696324369657,0.016570999985560775,10,0.40174255986617147,0.11467650347466869,0.0035999000538140535
110,SNR_5db,N,New_N_111.wav,28-10,DeepONMF_H2,2,0.23231621854955706,10x212,0.02231569995637983,28,0.19803287789681434,0.3459996614474442,0.017845600028522313,10,0.3525292931296982,0.13301976444621016,0.0035982999252155423
111,SNR_5db,N,New_N_112.wav,28-10,DeepONMF_H2,2,0.2634570141131746,10x212,0.02153199992608279,28,0.20121782105780972,0.3013936469777607,0.016489799949340522,10,0.4035851943877135,0.09899862857492653,0.004124400089494884
112,SNR_5db,N,New_N_113.wav,28-10,DeepONMF_H2,2,0.2461468744878787,10x212,0.02069669996853918,28,0.19498376601408113,0.2747564984908187,0.016244799946434796,10,0.37900247989959507,0.12910642322611549,0.0035457999911159277
113,SNR_5db,N,New_N_114.wav,28-10,DeepONMF_H2,2,0.25972932063890264,10x212,0.02055890008341521,28,0.20027559895356847,0.3368166108810385,0.016220099991187453,10,0.4282699575464651,0.11256549876971444,0.003496500081382692
114,SNR_5db,N,New_N_115.wav,28-10,DeepONMF_H2,2,0.25033017981023115,10x212,0.020155200036242604,28,0.19882882373110042,0.2985181606771713,0.015099799958989024,10,0.36869945113121244,0.10790549103870807,0.004112199996598065
115,SNR_5db,N,New_N_116.wav,28-10,DeepONMF_H2,2,0.2450471585922606,10x212,0.022202600026503205,28,0.1984428796726872,0.3101628012674104,0.017481500050053,10,0.4230882637732182,0.13608151862286275,0.0039308000123128295
116,SNR_5db,N,New_N_117.wav,28-10,DeepONMF_H2,2,0.24656323966061547,10x212,0.020103499991819263,28,0.19483971294705715,0.3035635550957959,0.015360499965026975,10,0.37888729941578203,0.14752547032618596,0.0038560000248253345
117,SNR_5db,N,New_N_118.wav,28-10,DeepONMF_H2,2,0.24436300326064886,10x212,0.022934400010854006,28,0.1995161976792964,0.3266260559624018,0.017900299979373813,10,0.339480586380237,0.11882403841883396,0.004364099935628474
