,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,0,3
real_AS,1,31,4,3,1
real_MR,3,4,32,0,1
real_MS,3,1,1,31,4
real_MVP,1,4,1,1,33
