,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,3,1,0
real_AS,0,36,1,2,1
real_MR,0,3,30,6,1
real_MS,1,0,2,36,1
real_MVP,4,3,2,3,28
