,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,1,1,0
real_AS,0,36,2,2,0
real_MR,1,4,28,4,3
real_MS,2,1,3,34,0
real_MVP,3,1,9,5,22
