,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,2,2
real_AS,2,24,2,7,5
real_MR,0,16,16,5,3
real_MS,7,8,0,19,6
real_MVP,12,10,3,3,12
