,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,21,2,11,6
real_MR,1,13,18,4,4
real_MS,7,7,1,23,2
real_MVP,16,9,2,3,10
