,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,35,5,0,0
real_MR,0,4,31,3,2
real_MS,0,2,2,36,0
real_MVP,1,2,5,2,30
