distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
16-10-4,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,166,766,34,34,0.932,0.8300000000000001,0.9574999999999999,0.8469758311863573,0.89375,200
16-10-4,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,168,768,32,32,0.9360000000000002,0.8399999999999999,0.96,0.8508697068148287,0.9,200
16-10-4,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,165,765,35,35,0.93,0.825,0.95625,0.8402060153602662,0.890625,200
16-10-4,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8213473956509901,0.88125,200
16-10-4,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.8450000000000001,0.9612499999999999,0.8635022504951511,0.9031250000000002,200
16-10-4,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,133,733,67,67,0.866,0.665,0.91625,0.6957803257803258,0.790625,200
16-10-4,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,114,714,86,86,0.828,0.57,0.8925000000000001,0.573541123479204,0.7312500000000001,200
16-10-4,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,130,730,70,70,0.8600000000000001,0.65,0.9125,0.6653566724176173,0.78125,200
16-10-4,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.623984364093257,0.759375,200
16-10-4,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,129,729,71,71,0.858,0.645,0.9112500000000001,0.6764823485693052,0.778125,200
16-10-4,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9799999999999999,0.9222190417719804,0.95,200
16-10-4,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,174,774,26,26,0.9479999999999998,0.8699999999999999,0.9675,0.8717753877328345,0.91875,200
16-10-4,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.875934245934246,0.921875,200
16-10-4,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9649999999999999,0.8612416262416263,0.9125,200
16-10-4,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.9214836311464719,0.95,200
16-10-4,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7657045706790434,0.84375,200
16-10-4,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,142,742,58,58,0.8840000000000001,0.71,0.9274999999999999,0.7138619020809316,0.81875,200
16-10-4,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,145,745,55,55,0.8899999999999999,0.725,0.93125,0.7493574684226146,0.828125,200
16-10-4,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337500000000001,0.7301812123496934,0.834375,200
16-10-4,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,142,742,58,58,0.884,0.7100000000000001,0.9274999999999999,0.7164026915113871,0.81875,200
16-10-4,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.9700000000000001,0.9925,0.9713944969758923,0.98125,200
16-10-4,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,186,786,14,14,0.9720000000000001,0.93,0.9824999999999999,0.9329846185660138,0.95625,200
16-10-4,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,185,785,15,15,0.97,0.925,0.9812499999999998,0.9254857029275636,0.953125,200
16-10-4,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9825000000000002,0.9332319618366129,0.95625,200
16-10-4,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,188,788,12,12,0.976,0.9400000000000001,0.985,0.9421912504839334,0.9625,200
16-10-4,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8699789413373005,0.9125,200
16-10-4,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8876376376376378,0.925,200
16-10-4,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,169,769,31,31,0.9380000000000001,0.845,0.96125,0.8568291611769873,0.903125,200
16-10-4,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9574999999999999,0.8323661833154314,0.89375,200
16-10-4,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8640968249663903,0.9125,200
