clase,archivo,ruta,columnas_espectrograma,duracion_s,SBV_1,SBV_2,SBV_3,SBV_4,SBV_5,SBV_6,SBV_7
N,New_N_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_001.wav,425,2.104625,0.28316568020965044,0.5930516124749301,0.1952398612458083,0.42767907314273024,0.5508672260280763,0.4433706609516763,0.4603953074044551
N,New_N_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_002.wav,425,2.1195,0.2915533711359182,0.539201560184604,0.1998402345867016,0.42379039452734696,0.5149378313078901,0.6933588366270541,0.37955622322874094
N,New_N_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_003.wav,425,2.116625,0.26429130038714427,0.584084856102234,0.206415367253447,0.33919837060403996,0.5735012866133353,0.6268213343317991,0.5462784361523148
N,New_N_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_004.wav,425,2.087,0.2852070576211607,0.4774032445467302,0.18830538247133607,0.41304403120670447,0.5110772042962972,0.6432338698032947,0.5499956884042722
N,New_N_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_005.wav,425,2.120375,0.2841948174485412,0.6206391563771548,0.18054546688916406,0.3480644900807922,0.5831650375933571,0.5414960004485155,0.5704356570911021
N,New_N_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_006.wav,425,2.090625,0.2994347844352391,0.6071897468667886,0.19221049543052393,0.36861720719831187,0.4733585510490299,0.6898884060661545,0.5127271437917924
N,New_N_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_007.wav,425,2.101875,0.32500056354687784,0.42024336952972235,0.23177894105422384,0.3718649408508895,0.5694874683305272,0.6871686313536474,0.5338906986189308
N,New_N_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_008.wav,425,2.10925,0.3082988766456381,0.5032141828583734,0.2397382424718285,0.31286785609941087,0.5412674084986964,0.5969188327505438,0.5931269393415266
N,New_N_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_009.wav,425,2.1005,0.3351427279360147,0.5913582279906672,0.23166456330823573,0.34878013119870344,0.5894661228778172,0.5622996516512452,0.5000104800712386
N,New_N_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_010.wav,425,2.093,0.31477360112842834,0.6425364483980408,0.24302417606741264,0.32051757512793533,0.43988723665109136,0.6049582930081179,0.6388736243577717
N,New_N_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_011.wav,425,2.1105,0.3566044970610009,0.5512198650205699,0.18494954966935287,0.36034167228247765,0.5984846398773259,0.5897691462291361,0.5582125980881435
N,New_N_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_012.wav,425,2.095625,0.2509424690211976,0.5446296607496015,0.22393328563539047,0.35424571914001524,0.6027474816490945,0.7258460314619862,0.4733499161222243
N,New_N_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_013.wav,425,2.11525,0.365581744597765,0.5152567029205151,0.1741716588526688,0.44620705968414937,0.5623099440826091,0.4664311326832481,0.6297375597924623
N,New_N_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_014.wav,425,2.093,0.3216982778641471,0.5118393603219062,0.1533751564484843,0.41255253198470976,0.607813739516876,0.652729107928031,0.49727065228189943
N,New_N_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_015.wav,425,2.093,0.286342192810606,0.5463185177683496,0.1718100175898349,0.38392046425306037,0.692145141187171,0.6550332398809235,0.4711183732231822
N,New_N_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_016.wav,425,2.08575,0.2082394987329803,0.5187728727369431,0.25935965148397283,0.30837288801985524,0.6476883765997975,0.6754253566804158,0.49385112088547656
N,New_N_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_017.wav,425,2.063625,0.36184851540163115,0.5730010457356715,0.15686769150938795,0.40839783369914145,0.5148346195050341,0.700801412787107,0.45330372547743414
N,New_N_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_018.wav,425,2.100625,0.31740578672141906,0.514258678318495,0.18904549444635524,0.35252158853900073,0.6448861386244249,0.6342774577539004,0.4737456243206864
N,New_N_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\N_New_3주기\New_N_019.wav,425,2.09175,0.28112690790020234,0.4856368694886774,0.2667651605299131,0.4245262205258435,0.5818738628388066,0.6901832855729921,0.46961556945702015
