,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,28,1,6,5
real_MR,0,9,25,6,0
real_MS,4,13,2,18,3
real_MVP,11,8,3,1,17
