,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,1,2
real_AS,0,34,3,1,2
real_MR,1,3,30,5,1
real_MS,4,1,0,34,1
real_MVP,2,3,3,0,32
