,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,1,1,0
real_AS,0,38,1,1,0
real_MR,0,1,39,0,0
real_MS,0,1,1,36,2
real_MVP,1,4,2,2,31
