,N,AS,MR,MS,MVP
N,95.5,0.0,0.5,1.5,2.5
AS,0.5,93.5,2.5,1.5,2.0
MR,3.0,7.000000000000001,85.0,2.5,2.5
MS,0.5,0.0,1.5,94.5,3.5000000000000004
MVP,3.5000000000000004,2.5,1.5,2.5,90.0
