indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,10-5-4,3,0.24189859365146082,126x4,4x212,10,0.06681057313835524,0.3928881729364507,0.006834200001321733,5,0.32601833179819706,0.30532606437435855,0.0024668999976711348,4,0.30209811280568166,0.3063168288227851,0.001909699996758718
1,N,New_N_002.wav,10-5-4,3,0.2792963777526674,126x4,4x212,10,0.06115734382872279,0.37122555396080664,0.006492800006526522,5,0.30557750516769666,0.22485660441692815,0.0022070000050007366,4,0.29069659959268856,0.2193959259548731,0.0019253999998909421
2,N,New_N_003.wav,10-5-4,3,0.24050456777254048,126x4,4x212,10,0.0646034317495872,0.36246256560368695,0.006386799999745563,5,0.30082508545515485,0.23221237696519115,0.002303799999936018,4,0.2804679526653953,0.23190595740211828,0.0019280000051367097
3,N,New_N_004.wav,10-5-4,3,0.2897231692027765,126x4,4x212,10,0.0668861645952475,0.3448538935174147,0.0063365000023623,5,0.3881723983092479,0.2732503110012154,0.0035098000007565133,4,0.2711737894540807,0.264648233550617,0.0019283000001451
4,N,New_N_005.wav,10-5-4,3,0.2403627754074293,126x4,4x212,10,0.06681615204490755,0.34331445825852,0.006661100000201259,5,0.34970574104679303,0.22814345273294592,0.0022068999969633296,4,0.29609332832366064,0.21865250022210395,0.001952899998286739
5,N,New_N_006.wav,10-5-4,3,0.23123632569151997,126x4,4x212,10,0.07019098790419794,0.3395757793991208,0.006884900001750793,5,0.37323542856819547,0.20086714034079772,0.002589200004877057,4,0.3171183258095175,0.16747431456392534,0.0020399999993969686
6,N,New_N_007.wav,10-5-4,3,0.23759999162931802,126x4,4x212,10,0.06182090427054762,0.3667521317253434,0.006886600000143517,5,0.3408031078539812,0.21539741299337284,0.0023909999945317395,4,0.2661228024125261,0.1908145696906031,0.002067900000838563
7,N,New_N_008.wav,10-5-4,3,0.254393113710549,126x4,4x212,10,0.05669710467968685,0.34490414397973523,0.006770100000721868,5,0.34397713116519757,0.2824483275025175,0.003294800000730902,4,0.25712023197933886,0.2671903603639812,0.002038799997535534
8,N,New_N_009.wav,10-5-4,3,0.22038725428020803,126x4,4x212,10,0.058239813192381674,0.34715251683464715,0.006465899998147506,5,0.3997546599371486,0.23990602223570337,0.0030335999981616624,4,0.28749055345696534,0.22437883965323993,0.0019933000003220513
9,N,New_N_010.wav,10-5-4,3,0.24516410311949843,126x4,4x212,10,0.05909955267431485,0.33127047310067625,0.0068212999976822175,5,0.34097479685290705,0.17680473197162674,0.0027829999962705187,4,0.29219100193360864,0.15428186448909065,0.002303999994182959
10,N,New_N_011.wav,10-5-4,3,0.2320048757738269,126x4,4x212,10,0.07313840331949643,0.37496962412829593,0.00748359999852255,5,0.36443698254003953,0.25149622151355705,0.0026987000019289553,4,0.2849226259256567,0.23089565201860304,0.0020157000035396777
11,N,New_N_012.wav,10-5-4,3,0.28051059845319065,126x4,4x212,10,0.07084415181008981,0.3094849729539432,0.007557199998700526,5,0.31166009147219886,0.17783969588485785,0.0023318000021390617,4,0.31164883992363834,0.20869183612027878,0.0020402000009198673
12,N,New_N_013.wav,10-5-4,3,0.24188426811846178,126x4,4x212,10,0.06471269163153355,0.35648861279520716,0.006439400000090245,5,0.33533527414003794,0.2926292253871578,0.00373070000205189,4,0.2557270690494485,0.27191425422220594,0.0020671000020229258
13,N,New_N_014.wav,10-5-4,3,0.246106977708627,126x4,4x212,10,0.06449428614174924,0.37686016659617594,0.0067493000024114735,5,0.36922773212099536,0.20515714312314945,0.002234599996882025,4,0.3195419419621179,0.21699075477933796,0.002111599998897873
14,N,New_N_015.wav,10-5-4,3,0.22525085769705736,126x4,4x212,10,0.06705701714053351,0.3231880190747862,0.0068612999966717325,5,0.3857278898993681,0.2596532793110421,0.0023218999995151535,4,0.3112423891594714,0.21635533629017287,0.0019916999954148196
15,N,New_N_016.wav,10-5-4,3,0.25665201957503664,126x4,4x212,10,0.06709054331870694,0.33422075314850885,0.006807500001741573,5,0.2891550084050497,0.23129334035826124,0.00288620000355877,4,0.24975377703702048,0.19081175182544918,0.0019651999973575585
16,N,New_N_017.wav,10-5-4,3,0.23525051870342656,126x4,4x212,10,0.07104860574531661,0.31973017609706794,0.00661720000061905,5,0.30685413387608684,0.2606344646181281,0.0026291999965906143,4,0.2627625605923382,0.23465471786201553,0.0020552999994833954
17,N,New_N_018.wav,10-5-4,3,0.23859437973138664,126x4,4x212,10,0.0736752765299382,0.36075757763523647,0.006534200001624413,5,0.3437417486117296,0.17773464826005508,0.002797200002532918,4,0.30117033192844034,0.15675460072990297,0.0026396000030217692
18,N,New_N_019.wav,10-5-4,3,0.24407720619573453,126x4,4x212,10,0.05928623956190954,0.3125259673942836,0.007091499996022321,5,0.38723434714934757,0.2585991936253308,0.0029121000043232925,4,0.31044022370814023,0.21364130164604078,0.0020399999993969686
19,N,New_N_020.wav,10-5-4,3,0.2801823890213156,126x4,4x212,10,0.06152207772096927,0.3689706007684146,0.0075483999971766025,5,0.30210636839770016,0.20385391466101002,0.0023718000011285767,4,0.22517471830468166,0.17554299941635979,0.002054899996437598
20,N,New_N_021.wav,10-5-4,3,0.3017535668041259,126x4,4x212,10,0.0655117590544239,0.37629681484119115,0.007488900002499577,5,0.359069068404574,0.18072263454143717,0.0023615000027348287,4,0.2774920015683942,0.18392392297505208,0.0020178999984636903
21,N,New_N_022.wav,10-5-4,3,0.24648014821068942,126x4,4x212,10,0.06195551213761429,0.3756072905631317,0.0067192999995313585,5,0.27405755782394625,0.2530638295926487,0.002964400002383627,4,0.3790720862405423,0.20228724152338826,0.0020183999949949794
22,N,New_N_023.wav,10-5-4,3,0.2407515137292416,126x4,4x212,10,0.05905322790217587,0.3589776450340597,0.00672130000020843,5,0.37246737647189776,0.1723179696556314,0.003436499995586928,4,0.2610602334777235,0.17016569330898101,0.0021554999984800816
23,N,New_N_024.wav,10-5-4,3,0.2146422674070107,126x4,4x212,10,0.06038489080597263,0.4169200218106769,0.0069817000039620325,5,0.27075617811878333,0.23845545350464697,0.0022776999976485968,4,0.15855885401280997,0.21854776338391937,0.001986600000236649
24,N,New_N_025.wav,10-5-4,3,0.25071974814692166,126x4,4x212,10,0.07188839182436269,0.3021322620883913,0.006975599993893411,5,0.35950797933477846,0.2359049919980521,0.003377200002432801,4,0.35563544458808855,0.22335620586326455,0.0019929999980377033
