indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,17-4,2,0.18731240665234072,126x4,4x212,17,0.046024749028557015,0.362789788799245,0.010032199999841396,4,0.4372478138378984,0.21302171620591662,0.003583099998650141
1,N,New_N_002.wav,17-4,2,0.15746670865608176,126x4,4x212,17,0.047382139778367555,0.4342077562085843,0.009897399999317713,4,0.4982972097472537,0.28314877933713617,0.003907199999957811
2,N,New_N_003.wav,17-4,2,0.17037461375716711,126x4,4x212,17,0.04561124917249093,0.41955930208087616,0.009815499994147103,4,0.5293474442926935,0.29153771161057934,0.003818700002739206
3,N,New_N_004.wav,17-4,2,0.17108947024381935,126x4,4x212,17,0.04883509333509644,0.38820933902366667,0.009831600000325125,4,0.46635295538463734,0.21625336432887318,0.0025612000026740134
4,N,New_N_005.wav,17-4,2,0.159388256909983,126x4,4x212,17,0.04740091619894583,0.43058541417188345,0.009536000005027745,4,0.5179201247261827,0.32196049856471026,0.003144100002828054
5,N,New_N_006.wav,17-4,2,0.18833324065734353,126x4,4x212,17,0.04661394873404618,0.3683309945067047,0.010439599995152093,4,0.5141761722992858,0.20371630880275093,0.0027705000029527582
6,N,New_N_007.wav,17-4,2,0.1657226472286763,126x4,4x212,17,0.045076305197304725,0.4245890104356767,0.009820999999647029,4,0.5274886415847527,0.2862648847979265,0.002930300004663877
7,N,New_N_008.wav,17-4,2,0.19732344013620884,126x4,4x212,17,0.05629942558587347,0.3728609430930757,0.009892100002616644,4,0.3538894975983573,0.21308517633847798,0.003167900002154056
8,N,New_N_009.wav,17-4,2,0.17215385741842482,126x4,4x212,17,0.052384912283603126,0.3637702933786115,0.009414799998921808,4,0.4823107810412856,0.2674800216344611,0.0023215999972308055
9,N,New_N_010.wav,17-4,2,0.19791002252037682,126x4,4x212,17,0.05046439890791218,0.35721414503263116,0.009309799999755342,4,0.49003818263655996,0.2573370975835056,0.003129400000034366
10,N,New_N_011.wav,17-4,2,0.17880922193000434,126x4,4x212,17,0.05092679919985262,0.3757946270419307,0.00898070000403095,4,0.5319236355234146,0.2669142286935669,0.002270799996040296
11,N,New_N_012.wav,17-4,2,0.17746759639502577,126x4,4x212,17,0.04585398610007235,0.3705114844874841,0.008659999999508727,4,0.44159708091244493,0.21812824951864226,0.003530900001351256
12,N,New_N_013.wav,17-4,2,0.18450642435243333,126x4,4x212,17,0.04641732629018531,0.4018963719404413,0.008703400002559647,4,0.49005518347375815,0.28443428964254197,0.003297499999462161
13,N,New_N_014.wav,17-4,2,0.1765261359636491,126x4,4x212,17,0.04999077156951849,0.3398712936617286,0.008443899998383131,4,0.4161985179808523,0.23166940515484924,0.002174200002627913
14,N,New_N_015.wav,17-4,2,0.1624428739194327,126x4,4x212,17,0.046944883990903734,0.4049544652070636,0.008866100004524924,4,0.5063358198363838,0.2686084423964458,0.002195100001699757
15,N,New_N_016.wav,17-4,2,0.1950231017220969,126x4,4x212,17,0.04868895526717482,0.3642626890497129,0.008909500000299886,4,0.46384231087577,0.23894441644356357,0.0022682000053464435
16,N,New_N_017.wav,17-4,2,0.1814751365352131,126x4,4x212,17,0.04824811429682747,0.41548126719440787,0.008853999999701045,4,0.4749073138170519,0.2352758187448107,0.003502499996102415
17,N,New_N_018.wav,17-4,2,0.17790058791111174,126x4,4x212,17,0.04465978826624855,0.37098251494962964,0.008571099999244325,4,0.49526557403203564,0.28332375573915014,0.00307990000146674
18,N,New_N_019.wav,17-4,2,0.21179397726988428,126x4,4x212,17,0.04931810805379531,0.3595235972548251,0.00869560000137426,4,0.39460701964950545,0.25553279399603496,0.002612000003864523
19,N,New_N_020.wav,17-4,2,0.15897896797493055,126x4,4x212,17,0.05191543412332496,0.39578808279291167,0.008931500000471715,4,0.5617489514323571,0.25817149305292314,0.0027308000062475912
20,N,New_N_021.wav,17-4,2,0.1587217017445715,126x4,4x212,17,0.045090143291209195,0.3505032305605494,0.008361200001672842,4,0.5444761224883151,0.22375682661026716,0.0029973000055179
21,N,New_N_022.wav,17-4,2,0.17300783841694434,126x4,4x212,17,0.04598252632249365,0.3893524220871814,0.008378300000913441,4,0.5663337527959615,0.24701288526276785,0.003153499994368758
