indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,6-10-16,3,0.16959380663937937,16x212,0.03518649999750778,6,0.08891150300397123,0.27927779149305404,10,0.05258673153941005,0.19208928934728403,16,0.07291074285341205,0.09125994809109571
1,6-10-16,3,0.16300065244102932,16x212,0.03347359999315813,6,0.07639939741763906,0.312602599019295,10,0.07440564318742247,0.18131004112934287,16,0.059144412747563914,0.11328608102690897
2,6-10-16,3,0.17594585955049977,16x212,0.031049100012751296,6,0.10332213690305678,0.3468304654135078,10,0.06477274833824317,0.12437642941982668,16,0.051738182485951904,0.12132111554403326
3,6-10-16,3,0.16445984673356587,16x212,0.025991000002250075,6,0.07537077740809227,0.4416587153437289,10,0.09031151208119977,0.21791224076482968,16,0.05588086477293845,0.1117281560108132
4,6-10-16,3,0.15486759165191483,16x212,0.023620199994184077,6,0.08054980974593184,0.2795156405338964,10,0.05117522692155872,0.15644914017848013,16,0.05230625174410922,0.09965746319260535
5,6-10-16,3,0.16886783224989302,16x212,0.024060700001427904,6,0.09678423110536725,0.303151644559426,10,0.055112634633361905,0.16292377672148597,16,0.0542950020455032,0.11164998215654034
6,6-10-16,3,0.21648172334790725,16x212,0.024471200013067573,6,0.07602479808216774,0.3327093203429998,10,0.1454558483038023,0.15535091860697076,16,0.19604482400289777,0.1229140815856224
7,6-10-16,3,0.18115015690175587,16x212,0.02645679999841377,6,0.08848421002791358,0.3534830214013934,10,0.10336803496297475,0.13776082407181744,16,0.061393946670471586,0.10098795047802733
8,6-10-16,3,0.17949003128337526,16x212,0.0258449999964796,6,0.10269316421288792,0.3721410168180674,10,0.06575689505113949,0.1935759102370347,16,0.05592048916979069,0.14930286184051583
9,6-10-16,3,0.1700851219323941,16x212,0.02701709998655133,6,0.09444344924711995,0.288350861575694,10,0.05269657086463449,0.1685199029112712,16,0.06840896478928019,0.10500934894714617
10,6-10-16,3,0.16554049849520577,16x212,0.02408040000591427,6,0.08266574929802722,0.34258607394040536,10,0.062265323603763856,0.18552239287020073,16,0.05415025399844325,0.11743144466606795
11,6-10-16,3,0.17388655389116173,16x212,0.024006099993130192,6,0.09884728616206001,0.2786076404666483,10,0.054594177681158304,0.1640026960995821,16,0.058194617607974876,0.12339137861165625
12,6-10-16,3,0.16326334726745187,16x212,0.0239335999940522,6,0.07397518291254834,0.263679737564317,10,0.07615931591107848,0.14424067974889254,16,0.051421929701924454,0.0920952793393352
13,6-10-16,3,0.1694977744691876,16x212,0.026660700008505955,6,0.09298867959687013,0.303828564315363,10,0.07615189107067286,0.14877719398188557,16,0.05006057020732996,0.11845086480548085
14,6-10-16,3,0.17790262862122214,16x212,0.02690759999677539,6,0.10091470483561998,0.28659101237631307,10,0.0568423169099251,0.15553915539902424,16,0.06948926301581698,0.09158626655911396
15,6-10-16,3,0.17459956206643953,16x212,0.03413960000034422,6,0.08968091387195644,0.32550898001704454,10,0.08866417416401018,0.15617571671442473,16,0.061253931889299236,0.07665247209109899
16,6-10-16,3,0.166832976335503,16x212,0.04085090002627112,6,0.08484839563518567,0.24589277497847833,10,0.06398113521075693,0.15043611809149343,16,0.0528649748400583,0.10176713718281351
17,6-10-16,3,0.16660526699816333,16x212,0.027376200014259666,6,0.09649992603651394,0.38358801525231134,10,0.07009780453155219,0.16560182867481602,16,0.0504774178452633,0.11614667186346547
18,6-10-16,3,0.15883182206676183,16x212,0.03012999999918975,6,0.08035247102938944,0.3285731374547772,10,0.047859206863364305,0.17654480130826528,16,0.053287909776073734,0.10731579539584797
19,6-10-16,3,0.1921859330625983,16x212,0.034892700001364574,6,0.1143793544357479,0.2780710076965148,10,0.09923060332546726,0.11514043121568791,16,0.05305596416108012,0.08649081536697381
20,6-10-16,3,0.16900542380955327,16x212,0.0454883000056725,6,0.09260049935381674,0.3033042696961774,10,0.09622526305474066,0.2092125314568529,16,0.10074938628772706,0.09753792776608732
21,6-10-16,3,0.16668335329590503,16x212,0.03818979999050498,6,0.08541421376177613,0.3624433793550364,10,0.08833581467788407,0.16159220275407837,16,0.05412621642331898,0.09728371097471142
22,6-10-16,3,0.16919232240682272,16x212,0.031343899987405166,6,0.08852859493821581,0.26058977427010255,10,0.07528064104370566,0.13904501085566515,16,0.049803379345187686,0.09298397943210747
23,6-10-16,3,0.1609201828926442,16x212,0.022318499977700412,6,0.0761534652449167,0.3106266853060124,10,0.05751738316931944,0.14922243488781997,16,0.06084053510633448,0.11299235475431844
24,6-10-16,3,0.16160306632849322,16x212,0.02432820000103675,6,0.09383244541358307,0.25640262870303593,10,0.05106402111608543,0.16003624714320414,16,0.050448138813898716,0.12380915198521232
25,6-10-16,3,0.17982751276555242,16x212,0.026936299982480705,6,0.08671655946587946,0.3055632676670914,10,0.14345126762124633,0.16126653179810624,16,0.057157073896340345,0.10261763178794564
26,6-10-16,3,0.17417366940174855,16x212,0.031646300019929186,6,0.08783425343736322,0.2879533770558456,10,0.07349347593473225,0.1460456876054116,16,0.05424550447410885,0.09826402932540641
