,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,1,1
real_AS,0,33,1,6,0
real_MR,0,9,25,4,2
real_MS,3,3,1,33,0
real_MVP,11,3,7,9,10
