,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,0,0,2,4
real_AS,0,28,7,5,0
real_MR,1,9,24,2,4
real_MS,5,3,1,29,2
real_MVP,4,2,5,10,19
