,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,0.5,2.5
AS,0.0,96.0,3.0,1.0,0.0
MR,2.5,8.0,86.0,2.5,1.0
MS,0.5,1.5,0.5,93.5,4.0
MVP,2.5,2.5,2.5,1.0,91.5
