,N,AS,MR,MS,MVP
N,97.5,0.0,0.0,0.5,2.0
AS,0.5,95.0,4.0,0.0,0.5
MR,1.5,8.5,86.0,2.5,1.5
MS,1.5,1.5,2.0,92.0,3.0
MVP,3.0,5.0,1.5,2.0,88.5
