,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,34,1,1,1,3
real_AS,0,35,1,2,2
real_MR,1,6,29,4,0
real_MS,2,16,2,20,0
real_MVP,6,8,4,3,19
