clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,35,152,8,5,0.935,0.875,0.95,0.813953488372093,0.9125,40
AS,35,128,32,5,0.815,0.875,0.8,0.5223880597014925,0.8375,40
MR,30,153,7,10,0.915,0.75,0.95625,0.8108108108108109,0.853125,40
MS,19,152,8,21,0.855,0.475,0.95,0.7037037037037037,0.7124999999999999,40
MVP,21,155,5,19,0.88,0.525,0.96875,0.8076923076923077,0.746875,40
PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7317096740560816,0.8125,200
