,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,1,2
real_AS,0,37,0,2,1
real_MR,0,15,24,1,0
real_MS,8,16,3,13,0
real_MVP,9,7,4,0,20
