epoca,loss_train,loss_val
1,1.633012382607711,1.6055963039398193
2,1.5818403488711308,1.513130784034729
3,1.3680022876513631,0.9786860942840576
4,1.038707566888709,0.8082550764083862
5,0.8801310360431671,0.5652834177017212
6,0.6412124155383361,0.4657546281814575
7,0.5899874081737116,0.3647913634777069
8,0.496909019586287,0.32234883308410645
9,0.42601739693629115,0.3211915194988251
10,0.3917325580198514,0.21106813848018646
11,0.35688348663480657,0.24265459179878235
12,0.31023071216125236,0.19631189107894897
13,0.26463816618840946,0.24123042821884155
14,0.26778970217626347,0.2134237289428711
15,0.22852083736736523,0.16969314217567444
16,0.23970653459821878,0.1751459538936615
17,0.1978246075664892,0.14096373319625854
18,0.16180382269483648,0.17632436752319336
19,0.18585390073100203,0.15093134343624115
20,0.13132082504269324,0.09809824824333191
21,0.11495077884510944,0.10231034457683563
22,0.14670706199678152,0.1162092313170433
23,0.14129087810502633,0.0861746296286583
24,0.12683561351150274,0.08868370205163956
25,0.12769881827070526,0.07068091630935669
26,0.1420918575389997,0.09373030811548233
27,0.10416206445446924,0.11664990335702896
28,0.07327459730195666,0.1214805543422699
29,0.07225255822719957,0.09782398492097855
30,0.10744616003265899,0.1546110361814499
