clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,158,2,3,0.975,0.925,0.9875,0.9487179487179487,0.95625,40
AS,38,155,5,2,0.965,0.95,0.96875,0.8837209302325582,0.959375,40
MR,36,156,4,4,0.96,0.9,0.975,0.9,0.9375,40
MS,30,154,6,10,0.92,0.75,0.9625,0.8333333333333334,0.85625,40
MVP,31,149,11,9,0.9,0.775,0.93125,0.7380952380952381,0.853125,40
PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8607734900758157,0.9125,200
