,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,0,1,2
real_AS,1,21,4,12,2
real_MR,1,13,17,7,2
real_MS,6,10,0,20,4
real_MVP,18,5,1,5,11
