indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,8,DeepONMF_H1,1,nndsvd,0.32387487607918586,8x212,0.012588700046762824,8,0.32387487607918586,0.29353102984703155,0.011722599971108139
1,SNR_0db,N,New_N_002.wav,8,DeepONMF_H1,1,nndsvd,0.31800163874087356,8x212,0.012863299925811589,8,0.31800163874087356,0.29957952448842395,0.011770999990403652
2,SNR_0db,AS,New_AS_001.wav,8,DeepONMF_H1,1,nndsvd,0.3543992047752008,8x212,0.010478899930603802,8,0.3543992047752008,0.27991961621149647,0.00966159999370575
3,SNR_0db,AS,New_AS_002.wav,8,DeepONMF_H1,1,nndsvd,0.3388223038368273,8x212,0.011968499980866909,8,0.3388223038368273,0.28573591010595717,0.011160699999891222
4,SNR_0db,MR,New_MR_001.wav,8,DeepONMF_H1,1,nndsvd,0.3507561283272658,8x212,0.01275220001116395,8,0.3507561283272658,0.28657993932353126,0.011917200055904686
5,SNR_0db,MR,New_MR_002.wav,8,DeepONMF_H1,1,nndsvd,0.3553833767657479,8x212,0.010910599958151579,8,0.3553833767657479,0.2689142878219508,0.009795800084248185
6,SNR_0db,MS,New_MS_001.wav,8,DeepONMF_H1,1,nndsvd,0.33832525281915365,8x212,0.010820699972100556,8,0.3383252528191536,0.2729512572456602,0.009996599983423948
7,SNR_0db,MS,New_MS_002.wav,8,DeepONMF_H1,1,nndsvd,0.34125653677860024,8x212,0.011228500050492585,8,0.34125653677860024,0.2954584956149396,0.010361199965700507
8,SNR_0db,MVP,New_MVP_001.wav,8,DeepONMF_H1,1,nndsvd,0.3452091538858175,8x212,0.01076850004028529,8,0.3452091538858175,0.2117921896433117,0.00968230003491044
9,SNR_0db,MVP,New_MVP_002.wav,8,DeepONMF_H1,1,nndsvd,0.2613467887210749,8x212,0.011214599944651127,8,0.2613467887210749,0.22203640514620626,0.010428000008687377
