clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,1,3,1,0,0.8,1.0,0.75,0.5,0.875,1
AS,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
MR,0,4,0,1,0.8,0.0,1.0,0.0,0.5,1
MS,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
MVP,1,4,0,0,1.0,1.0,1.0,1.0,1.0,1
PROMEDIO_MACRO,4,19,1,1,0.9199999999999999,0.8,0.95,0.7,0.875,5
