,N,AS,MR,MS,MVP
N,96.5,0.0,0.5,0.0,3.0
AS,0.0,95.5,2.5,0.5,1.5
MR,2.5,4.5,90.0,2.0,1.0
MS,0.5,0.5,1.5,94.5,3.0
MVP,3.0,2.0,3.0,2.5,89.5
