,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.5,2.5,0.0,1.0
MR,1.0,2.0,94.5,1.0,1.5
MS,0.5,1.5,2.5,92.5,3.0
MVP,0.5,2.0,1.5,2.0,94.0
