,N,AS,MR,MS,MVP
N,95.5,0.0,0.5,1.5,2.5
AS,0.0,95.5,2.0,0.0,2.5
MR,2.5,7.000000000000001,84.0,4.0,2.5
MS,0.0,1.5,0.5,94.5,3.5000000000000004
MVP,4.0,4.0,3.0,1.5,87.5
