distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
16-10-4,3,KNN,DeepONMF_H3,1,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
16-10-4,3,KNN,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
16-10-4,3,KNN,DeepONMF_H3,3,156,33,7,4,0.945,0.975,0.825,0.9570552147239264,0.8999999999999999
16-10-4,3,KNN,DeepONMF_H3,4,155,35,5,5,0.95,0.96875,0.875,0.96875,0.921875
16-10-4,3,KNN,DeepONMF_H3,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
16-10-4,3,KNN,DeepONMF_W,1,145,37,3,15,0.91,0.90625,0.925,0.9797297297297297,0.915625
16-10-4,3,KNN,DeepONMF_W,2,143,36,4,17,0.895,0.89375,0.9,0.9727891156462585,0.8968750000000001
16-10-4,3,KNN,DeepONMF_W,3,149,33,7,11,0.91,0.93125,0.825,0.9551282051282052,0.878125
16-10-4,3,KNN,DeepONMF_W,4,144,34,6,16,0.89,0.9,0.85,0.96,0.875
16-10-4,3,KNN,DeepONMF_W,5,149,36,4,11,0.925,0.93125,0.9,0.9738562091503268,0.915625
16-10-4,3,SVM,DeepONMF_H3,1,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
16-10-4,3,SVM,DeepONMF_H3,2,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
16-10-4,3,SVM,DeepONMF_H3,3,155,38,2,5,0.965,0.96875,0.95,0.9872611464968153,0.959375
16-10-4,3,SVM,DeepONMF_H3,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
16-10-4,3,SVM,DeepONMF_H3,5,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
16-10-4,3,SVM,DeepONMF_W,1,145,39,1,15,0.92,0.90625,0.975,0.9931506849315068,0.940625
16-10-4,3,SVM,DeepONMF_W,2,147,38,2,13,0.925,0.91875,0.95,0.9865771812080537,0.934375
16-10-4,3,SVM,DeepONMF_W,3,148,37,3,12,0.925,0.925,0.925,0.9801324503311258,0.925
16-10-4,3,SVM,DeepONMF_W,4,149,38,2,11,0.935,0.93125,0.95,0.9867549668874173,0.940625
16-10-4,3,SVM,DeepONMF_W,5,149,37,3,11,0.93,0.93125,0.925,0.9802631578947368,0.9281250000000001
16-10-4,3,UjaNet,DeepONMF_H3,1,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
16-10-4,3,UjaNet,DeepONMF_H3,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
16-10-4,3,UjaNet,DeepONMF_H3,3,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
16-10-4,3,UjaNet,DeepONMF_H3,4,160,36,4,0,0.98,1.0,0.9,0.975609756097561,0.95
16-10-4,3,UjaNet,DeepONMF_H3,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
16-10-4,3,UjaNet,DeepONMF_W,1,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
16-10-4,3,UjaNet,DeepONMF_W,2,158,36,4,2,0.97,0.9875,0.9,0.9753086419753086,0.9437500000000001
16-10-4,3,UjaNet,DeepONMF_W,3,154,34,6,6,0.94,0.9625,0.85,0.9625,0.90625
16-10-4,3,UjaNet,DeepONMF_W,4,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
16-10-4,3,UjaNet,DeepONMF_W,5,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
